Genotype Germplasm Treatment Compartment Block Plot Lasiosphaeriaceae Chaetomiaceae Pezizomycotina_fam_Incertae_sedis Sordariaceae Trichosphaeriaceae Bartaliniaceae Xylariales_fam_Incertae_sedis Chaetosphaeriaceae Myrmecridiaceae Microascales_fam_Incertae_sedis Microascaceae Togniniaceae Periconiaceae Herpotrichiellaceae Cladosporiaceae Mycosphaerellaceae Leotiaceae Piskurozymaceae Pyronemataceae Sanchytriaceae Sympoventuriaceae Chytridiaceae Mortierellaceae Chrysozymaceae Mrakiaceae Rhizophydiaceae Geastraceae Ceratobasidiaceae Rhizopodaceae Entolomataceae Strophariaceae Ganodermataceae Cantharellales_fam_Incertae_sedis Piptocephalidaceae Phaeosphaeriaceae Gymnoascaceae Pleosporaceae Didymosphaeriaceae Thyridariaceae Stachybotryaceae Bionectriaceae Hypocreales_fam_Incertae_sedis Aspergillaceae Arachnomycetaceae Trichocomaceae Myxotrichaceae Hyaloscyphaceae Pseudeurotiaceae Onygenales_fam_Incertae_sedis Sordariales_fam_Incertae_sedis Glomerellaceae Pezizaceae Clavicipitaceae Hypocreaceae Nectriaceae Cordycipitaceae Helotiaceae Niessliaceae Ophiocordycipitaceae
CK_S75_1 X75 Landrace CK Rhizosphere 1 P08 152 128 191 0 0 9 310 15 4273 3 5 132 0 627 0 5 0 633 37 27 0 15 1523 54 0 0 0 32 106 102 0 0 67 70 15 0 0 8 17 38 3224 9230 6021 5 20468 0 2 4224 8 15 0 0 97 2120 4157 0 184 19 10
CK_S75_2 X75 Landrace CK Rhizosphere 2 P08 59 61 587 0 0 0 93 0 57 0 0 12 0 31 0 0 0 161 3 0 0 0 165 4 0 0 0 15 408 10 0 0 618 0 0 0 0 0 0 11 482 16607 2317 0 68875 3 0 200 0 0 0 7 101 284 967 134 21 0 0
CK_S75_3 X75 Landrace CK Rhizosphere 3 P08 23 49 200 0 0 5 26 0 46 0 0 22 0 20 0 0 0 109 0 0 0 0 245 0 0 0 0 3 2860 0 0 0 0 0 0 0 0 0 0 14 599 858 4426 0 95776 0 2 195 0 0 0 20 52 341 956 79 24 27 61
CK_S76_1 X76 Landrace CK Rhizosphere 1 P14 221 147 186 2 5 12 2226 24 816 2 4 168 0 1103 0 5 0 997 29 0 8 0 1433 65 2 0 5 935 34 131 0 2 2 122 33 11 0 14 615 107 3709 1934 4157 8 4053 0 4 1955 6 27 0 2 144 3286 8853 0 238 15 40
CK_S76_2 X76 Landrace CK Rhizosphere 2 P14 90 151 1098 8 0 2 87 3 28 0 0 14 4 58 0 4 0 66 2 0 0 0 405 3 0 0 0 14 5036 620 0 0 13 6 3 0 0 3 0 18 1040 12931 6592 2 74648 0 0 306 0 0 0 5 357 1348 1452 3 41 27 0
CK_S76_3 X76 Landrace CK Rhizosphere 3 P14 21 100 586 0 0 0 8 0 7 0 0 17 0 21 0 0 0 74 0 0 2 0 65 0 0 0 0 0 1247 15 0 0 37 9 0 0 3 0 0 0 444 661 15217 0 52281 0 0 289 0 5 0 74 34 161 1691 48 23 12 37
CK_S77_1 X77 Landrace CK Rhizosphere 1 P11 121 37 372 0 0 5 101 0 100 0 20 29 0 79 0 0 0 87 0 0 0 6 570 15 0 0 4 34 10 0 0 0 0 41 2 0 0 20 4 17 1239 805 10050 0 43549 0 0 377 2 0 0 0 18 2489 1237 0 78 9 20
CK_S77_2 X77 Landrace CK Rhizosphere 2 P11 25 45 1375 0 0 2 60 3 18 0 0 7 3 20 0 0 0 32 0 0 0 15 110 2 0 0 0 10 914 68 0 0 57 23 2 0 0 0 0 0 426 2018 2858 0 40877 0 0 160 0 0 0 0 137 232 1196 6 0 4 0
CK_S77_3 X77 Landrace CK Rhizosphere 3 P11 110 1171 1155 0 0 4 36 2 14 0 0 22 8 37 0 0 0 270 5 3 0 662 445 7 0 0 0 1043 12196 1471 0 6 0 32 3 0 0 4 9 41 186 3178 6521 0 80647 3 0 824 2 12 0 33 139 966 1044 335 61 15 205
CK_S78_1 X78 Landrace CK Rhizosphere 1 P11 95 49 142 0 0 3 118 2 159 0 0 65 0 141 0 0 0 193 0 4 3 0 536 8 0 0 0 83 17 64 0 0 61 26 3 0 0 0 29 19 585 1061 2146 0 51765 0 0 780 4 7 0 0 37 523 1442 0 82 0 11
CK_S78_2 X78 Landrace CK Rhizosphere 2 P11 76 55 6902 5 2 0 122 0 26 0 0 12 4 90 82 0 0 66 3 0 0 448 298 23 0 0 0 8 571 35 0 0 0 9 0 0 0 4 4 14 774 5065 6896 0 68647 0 0 3108 3 0 0 8 1035 479 1157 2 108 24 0
CK_S78_3 X78 Landrace CK Rhizosphere 3 P11 56 415 1660 0 0 0 10 0 104 0 0 16 0 63 0 0 0 210 10 0 0 30 170 8 0 0 0 0 2812 94 0 0 18 0 5 2 0 0 0 2 315 1629 2264 0 67147 0 0 347 0 0 0 25 120 153 885 1178 11 9 28
CK_S79_1 X79 Landrace CK Rhizosphere 1 P05 93 847 2803 0 0 0 94 2 53 0 4 134 0 146 3 0 0 170 2 0 0 0 868 12 0 0 0 4 1057 5 0 0 15 63 6 0 0 6 0 120 1019 2086 18743 8 28422 4 0 660 13 5 0 0 67 3281 1062 2 125 8 17
CK_S79_2 X79 Landrace CK Rhizosphere 2 P05 143 831 4244 0 2 0 64 7 11 0 0 26 4 215 0 0 3 203 13 28 7 3 415 12 3 0 0 221 21032 95 0 3 102 63 0 0 0 0 0 37 1050 13666 3065 0 33364 0 0 841 3 2 0 2731 320 813 1438 143 96 16 3
CK_S79_3 X79 Landrace CK Rhizosphere 3 P05 69 166 4474 0 0 0 21 2 17 0 3 15 0 36 0 0 0 183 11 0 0 282 247 5 7 0 0 0 6988 207 0 0 18 30 2 3 0 0 4 16 251 1821 6435 4 80509 2 0 347 0 4 0 120 97 162 706 61 38 4 71
CK_S8_1 X8 Landrace CK Rhizosphere 1 P11 320 647 3036 128 4 9 361 40 88 0 10 248 53 231 0 16 2 311 51 0 0 0 2624 41 0 0 3 26 184 6 0 0 446 151 7 4 0 0 7 40 905 5482 20902 14 52837 2 0 2036 8 26 0 2 121 579 3291 4 295 8 0
CK_S8_2 X8 Landrace CK Rhizosphere 2 P11 189 700 1378 0 0 14 364 50 39 0 0 31 9 137 0 6 0 443 8 17 3 20 523 21 3 0 0 3464 4543 31 0 3 49 75 0 4 0 5 5 76 15148 2918 8847 0 28686 11 0 1148 0 13 3 0 589 759 2746 0 2110 10 35
CK_S8_3 X8 Landrace CK Rhizosphere 3 P11 140 109 795 6 0 12 144 9 81 0 0 54 13 70 15 0 0 364 30 0 0 42 388 11 4 0 0 13 275 28 0 7 170 13 0 7 14 5 8 229 160 1936 5654 2 95134 0 0 1082 0 3 0 78 131 396 1472 53 71 20 4
CK_S80_1 X80 Landrace CK Rhizosphere 1 P11 60 40 174 0 0 3 90 4 78 0 0 39 0 91 0 0 0 99 3 6 0 0 538 6 0 0 0 164 6445 5 0 2 22 9 0 2 0 5 0 20 6953 779 9508 0 35165 0 0 342 0 3 0 0 209 873 1605 67 66 8 66
CK_S80_2 X80 Landrace CK Rhizosphere 2 P11 114 289 1655 0 0 0 66 8 37 0 0 49 7 364 0 0 0 446 14 0 8 0 758 33 0 3 2 2 4926 11 0 0 56 62 17 5 2 5 6 30 1664 5915 2359 0 45242 3 0 1199 4 7 0 6 121 389 1734 11 118 4 0
CK_S80_3 X80 Landrace CK Rhizosphere 3 P11 24 223 958 4 0 0 45 0 7 0 0 9 5 87 0 0 0 367 0 0 0 1018 119 3 0 0 0 0 1892 351 0 0 0 0 2 3 0 0 4 173 638 1268 17904 0 80211 0 0 303 5 0 0 65 88 9099 757 29 22 0 28
CK_S81_1 X81 Landrace CK Rhizosphere 1 P05 93 33 261 0 0 3 98 13 79 0 0 45 0 71 0 0 0 86 11 0 0 0 592 5 0 0 0 79 2401 11 0 0 57 9 8 0 0 0 8 18 1220 4617 3140 0 23975 0 0 328 4 4 0 0 135 429 1026 0 69 4 23
CK_S81_2 X81 Landrace CK Rhizosphere 2 P05 94 164 1928 0 0 0 64 0 30 0 0 34 8 98 0 3 0 399 6 0 4 0 193 11 2 0 0 0 3208 21 0 0 13 11 3 0 0 0 0 19 530 933 15087 0 66893 0 0 300 2 0 0 8 111 244 1477 64 44 24 3
CK_S81_3 X81 Landrace CK Rhizosphere 3 P05 85 62 555 0 0 0 32 0 43 0 0 8 5 64 0 0 0 278 12 0 0 20 209 9 0 0 0 0 4809 11 0 0 10 30 15 0 8 0 0 15 781 1325 11264 0 93587 0 0 508 0 0 0 54 126 216 2718 44 50 3 42
CK_S82_1 X82 Landrace CK Rhizosphere 1 P14 237 69 307 0 0 10 174 6 328 0 0 63 0 514 4 3 0 395 12 0 0 2 937 34 8 0 0 489 464 69 0 0 3 23 20 0 0 3 32 34 4892 12498 4148 3 12793 4 4 793 3 16 0 0 91 1255 4573 0 85 20 20
CK_S82_2 X82 Landrace CK Rhizosphere 2 P14 65 30 442 0 0 0 51 0 17 0 0 68 0 73 0 0 0 202 4 0 0 3 239 9 0 0 0 22 7338 27 0 0 5 44 0 0 0 0 4 212 472 9297 8568 0 58828 0 0 475 0 0 2 0 79 3317 872 4 14 3 2
CK_S82_3 X82 Landrace CK Rhizosphere 3 P14 32 413 960 2 2 3 29 0 13 0 0 10 6 28 0 0 0 168 0 3 0 4 226 0 0 0 0 0 9465 481 0 0 11 12 3 0 0 2 3 7 227 2547 27433 0 27357 0 0 325 0 0 0 5 80 916 676 176 47 7 7
CK_S83_1 X83 Landrace CK Rhizosphere 1 P05 264 162 407 4 0 5 177 28 120 0 6 286 11 654 9 0 0 436 72 30 0 257 2186 45 27 0 2 13 10878 12 0 2 182 74 13 6 0 0 27 57 1333 2806 8020 3 20328 0 7 2265 13 20 9 0 516 657 3478 0 247 52 54
CK_S83_2 X83 Landrace CK Rhizosphere 2 P05 176 2613 2064 0 0 6 103 16 29 0 3 52 10 54 0 0 0 314 0 3 0 27 2512 20 0 0 0 0 13275 2538 0 0 15 51 4 5 0 0 7 58 792 1487 2245 0 59924 0 0 767 2 2 0 0 176 635 1785 146 34 8 0
CK_S83_3 X83 Landrace CK Rhizosphere 3 P05 39 84 576 14 0 0 53 0 25 0 0 12 0 41 0 0 0 357 6 0 0 8 780 13 0 4 0 4 6230 9 0 4 18 16 12 44 2 0 7 8 1425 2434 5761 12 89181 0 0 735 6 0 0 447 116 186 1775 34 19 8 67
CK_S84_1 X84 Landrace CK Rhizosphere 1 P14 459 262 245 0 0 5 179 26 222 0 2 356 0 623 0 0 0 729 55 10 9 0 1669 57 4 0 0 44 11576 92 0 0 84 118 34 20 0 12 33 41 1035 596 6548 9 9002 5 0 1893 26 13 9 0 485 1261 2796 0 280 31 11
CK_S84_2 X84 Landrace CK Rhizosphere 2 P14 116 161 5506 0 0 5 187 10 198 0 2 2406 18 118 0 0 0 319 0 0 10 10 265 5 0 0 0 249 983 22 0 0 67 50 7 2 0 4 34 26 1230 1454 19033 0 61904 0 0 311 4 0 0 0 147 2280 2172 7 130 10 0
CK_S84_3 X84 Landrace CK Rhizosphere 3 P14 78 205 216 0 0 7 35 0 11 0 0 31 2 220 0 4 0 398 10 0 0 0 409 8 0 0 0 0 3603 13 22 0 5 2 6 0 0 0 0 11 200 741 9714 0 80413 0 0 1456 0 2 0 5 156 236 979 76 25 18 37
CK_S85_1 X85 Landrace CK Rhizosphere 1 P08 245 74 108 2 0 7 145 3 95 0 5 259 0 322 4 0 0 230 19 0 0 0 256 22 0 0 2 846 79 9 0 0 61 29 5 0 0 7 8 29 3517 1334 13288 0 14102 0 0 1301 10 22 0 0 78 5050 3393 0 172 22 38
CK_S85_2 X85 Landrace CK Rhizosphere 2 P08 197 341 2902 3 0 3 115 9 35 0 0 39 10 84 0 0 0 377 0 0 3 0 199 4 0 0 0 100 1292 88 0 0 259 157 0 4 0 0 8 25 1381 8228 8506 4 64439 0 0 270 0 0 0 3 113 292 2023 11 46 88 0
CK_S85_3 X85 Landrace CK Rhizosphere 3 P08 11 77 475 6 0 6 35 3 17 0 0 28 0 56 7 0 0 320 4 0 0 88 267 8 0 0 3 0 7022 0 0 0 7 19 0 7 0 0 4 21 221 3098 4369 0 88132 0 0 1096 0 4 0 15 316 395 1004 43 46 9 318
CK_S86_1 X86 Landrace CK Rhizosphere 1 P11 281 160 1137 0 0 15 290 14 118 0 8 81 0 591 5 6 3 1179 41 35 0 0 1172 88 2 0 0 5 2327 13 0 4 96 259 88 14 0 4 44 43 1074 660 1895 4 7881 4 0 1603 15 6 2 0 107 341 3536 0 279 5 6
CK_S86_2 X86 Landrace CK Rhizosphere 2 P11 70 209 9902 0 0 3 217 7 71 0 0 39 16 144 0 0 0 274 12 0 2 0 306 3 0 0 0 8 9940 18 26 0 17 10 0 2 0 0 0 28 1868 2064 8305 0 61904 0 0 307 0 0 0 0 177 276 1742 43 62 14 0
CK_S86_3 X86 Landrace CK Rhizosphere 3 P11 0 273 1258 0 0 0 33 2 11 0 0 17 4 36 0 0 0 245 7 5 0 10 247 8 0 4 0 3 3354 204 0 0 3 13 0 0 2 5 0 44 2050 2894 6111 0 87232 0 0 634 0 0 0 20 465 291 2137 33 49 18 47
CK_S87_1 X87 Landrace CK Rhizosphere 1 P14 2239 337 335 0 0 25 132 36 452 3 23 503 0 827 0 5 4 1566 77 0 16 5 4548 106 15 0 6 8 130 188 0 4 0 305 23 30 0 40 46 71 1606 2159 4849 10 2431 10 4 5997 25 103 5 0 275 884 5975 0 632 0 23
CK_S87_2 X87 Landrace CK Rhizosphere 2 P14 37 35 1100 0 3 0 61 0 31 0 0 42 6 111 0 0 0 421 3 0 0 0 150 16 0 0 0 0 480 11 0 0 1547 4 4 0 0 0 2 19 645 13066 2994 2 62700 0 0 148 0 0 0 0 70 222 1208 157 34 9 0
CK_S87_3 X87 Landrace CK Rhizosphere 3 P14 20 69 215 0 0 0 27 0 124 0 0 13 2 44 0 0 0 300 3 7 0 19 270 14 0 0 3 44 236 5 0 0 179 0 0 0 0 0 5 20 19258 1256 34927 0 39008 0 0 316 0 0 0 24 43 255 939 45 42 16 70
CK_S88_1 X88 Landrace CK Rhizosphere 1 P14 246 78 137 0 0 5 293 7 60 0 2 218 0 132 6 7 0 219 22 0 0 0 536 20 0 0 3 0 687 0 0 0 15 33 11 0 0 0 20 303 1552 12315 982 2 27405 0 0 599 0 16 0 0 51 546 1939 0 101 3 8
CK_S88_2 X88 Landrace CK Rhizosphere 2 P14 83 253 3608 11 0 0 58 0 21 0 2 31 9 230 0 4 0 152 9 0 0 0 249 17 0 0 0 0 599 32 0 0 110 19 2 7 0 0 7 22 1246 6299 5039 0 12413 4 0 464 0 0 0 0 114 287 1590 8 68 31 2
CK_S88_3 X88 Landrace CK Rhizosphere 3 P14 35 244 455 0 0 0 12 0 8 0 0 10 3 93 0 0 0 163 6 0 0 0 357 5 0 0 0 0 1057 5 3 2 4900 7 0 0 0 0 0 9 245 1520 7494 0 62179 0 0 599 0 0 0 97 40 124 650 6 15 180 17
CK_S89_1 X89 Landrace CK Rhizosphere 1 P11 166 42 45 0 0 5 79 2 50 0 0 94 0 91 0 5 0 175 8 0 0 5 529 16 0 0 2 20 25 0 0 0 0 40 0 0 0 3 0 22 348 496 6168 0 33970 0 0 441 4 5 0 0 39 324 832 0 94 23 6
CK_S89_2 X89 Landrace CK Rhizosphere 2 P11 30 126 2858 0 3 2 117 3 20 0 0 28 18 48 0 0 0 93 0 0 0 44 131 0 0 0 0 10 3564 96 0 0 76 6 0 2 0 11 0 9 329 1280 10266 0 66925 0 0 128 0 0 0 0 95 129 14844 0 14 10 0
CK_S89_3 X89 Landrace CK Rhizosphere 3 P11 79 179 5008 0 0 0 68 3 32 0 0 8 8 260 0 0 0 310 5 0 7 2 429 6 0 0 0 121 6748 4553 0 4 4 8 4 0 0 0 5 19 370 861 4446 0 91606 0 0 1005 0 13 0 114 343 303 1385 32 38 89 33
CK_S9_1 X9 Landrace CK Rhizosphere 1 P08 101 19 61 0 0 16 60 11 28 0 0 23 0 246 9 0 0 49 5 0 7 6 328 10 2 0 0 18 14732 24 0 0 0 19 6 0 0 11 5 24 738 914 4703 0 46415 0 0 481 0 0 2 0 219 1265 1725 21 219 54 23
CK_S9_2 X9 Landrace CK Rhizosphere 2 P08 145 1311 4566 0 10 8 160 13 24 0 0 22 11 167 0 4 0 251 2 52 0 0 238 68 4 0 0 60 10792 31 0 0 17 48 6 0 0 0 15 43 1809 8595 23073 2 34466 3 0 893 5 0 0 0 141 3638 1501 0 121 13 56
CK_S9_3 X9 Landrace CK Rhizosphere 3 P08 139 1189 15250 0 0 2 23 2 36 0 14 57 0 41 0 0 0 104 0 0 0 8 202 3 0 0 0 3 9583 3353 0 0 0 5 3 0 23 0 0 27 294 4638 9047 0 25478 0 0 416 0 9 0 6 781 1089 921 59 21 6 2
CK_S90_1 X90 Landrace CK Rhizosphere 1 P14 184 129 33 3 3 9 81 11 52 0 0 217 0 235 0 4 4 252 45 0 0 0 917 51 0 0 0 0 41 5 0 0 18 56 0 4 0 8 0 67 341 501 5376 2 45696 7 2 771 3 14 0 0 89 378 1369 0 111 21 13
CK_S90_2 X90 Landrace CK Rhizosphere 2 P14 104 177 3574 0 0 0 82 5 26 0 0 23 0 69 8 0 0 81 7 0 0 27 173 3 0 0 0 2 139 0 0 0 0 10 0 0 0 3 0 14 391 1226 1772 0 80760 0 2 817 0 4 4 0 68 291 710 0 53 0 24
CK_S90_3 X90 Landrace CK Rhizosphere 3 P14 33 46 409 0 0 0 31 6 41 0 0 15 0 25 0 0 0 167 0 0 0 7 138 4 0 0 0 0 275 8 0 0 6 0 30 0 0 0 2 11 200 3409 4005 0 73980 0 0 408 2 0 0 124 48 62 765 47 106 8 14
CK_S91_1 X91 Landrace CK Rhizosphere 1 P05 514 247 1320 0 5 12 98 21 96 4 10 220 0 379 0 6 4 641 31 23 8 6 2236 38 4 0 0 11 6538 4 8 13 915 78 26 12 3 7 36 56 2395 840 9951 3 3642 5 6 3391 11 37 0 0 214 762 3105 0 264 42 70
CK_S91_2 X91 Landrace CK Rhizosphere 2 P05 92 221 4802 0 0 0 80 8 15 0 0 16 11 86 0 6 0 137 6 0 0 41 465 13 0 0 0 0 17353 1523 0 0 0 29 7 0 0 0 0 22 1207 2097 5911 2 51144 0 0 321 2 0 0 0 773 1399 1120 0 59 16 90
CK_S91_3 X91 Landrace CK Rhizosphere 3 P05 61 413 2232 0 2 0 11 0 11 0 0 19 4 49 0 0 0 136 4 0 0 24 421 0 0 0 0 0 14414 236 0 0 0 0 4 0 0 0 0 15 586 5975 14163 0 46688 0 0 352 7 8 3 25 158 733 481 211 45 36 70
CK_S92_1 X92 Landrace CK Rhizosphere 1 P05 98 27 75 0 0 0 98 3 134 0 3 50 0 265 0 0 0 191 8 5 0 0 520 3 0 0 3 33 2262 0 0 0 7 13 0 0 0 3 3 188 2138 532 2457 0 54839 0 0 357 3 12 0 0 97 2882 1943 0 71 3 12
CK_S92_2 X92 Landrace CK Rhizosphere 2 P05 244 533 13123 0 0 5 166 7 36 0 0 99 6 96 0 0 0 181 6 0 0 15 444 10 0 0 0 5 1018 10 0 5 16 34 3 0 0 3 0 18 2068 3530 9157 3 70625 2 0 890 5 11 0 0 156 475 870 0 85 5 12
CK_S92_3 X92 Landrace CK Rhizosphere 3 P05 52 45 403 3 0 0 69 0 9 0 0 26 3 26 0 5 0 149 6 3 0 487 327 6 0 0 0 0 868 13 0 0 0 0 2 0 9 0 0 197 134 771 11128 0 81922 0 0 288 0 0 0 147 47 199 847 25 40 6 26
CK_S93_1 X93 Landrace CK Rhizosphere 1 P14 363 301 1254 3 0 19 86 19 133 0 4 182 0 364 13 5 0 324 38 0 5 23 1761 33 0 0 0 11 2222 129 0 0 167 90 15 0 0 5 15 36 2954 1672 8229 6 8353 0 0 1501 16 18 0 0 149 6773 3958 0 168 7 20
CK_S93_2 X93 Landrace CK Rhizosphere 2 P14 79 230 2426 0 0 0 132 3 49 0 0 23 10 99 156 10 0 198 26 4 0 96 350 20 0 0 0 206 4283 144 0 0 10 89 0 0 0 4 0 17 2146 8191 3116 0 54613 0 0 532 0 7 0 0 239 360 1810 0 61 10 3
CK_S93_3 X93 Landrace CK Rhizosphere 3 P14 40 66 417 0 0 6 25 0 22 0 0 13 4 24 0 0 0 97 0 4 0 90 224 0 0 0 0 0 412 17 0 0 0 2 0 0 59 0 0 26 1494 2595 11740 0 68258 0 0 292 0 0 0 26 119 167 634 4 39 4 11
CK_S94_1 X94 Landrace CK Rhizosphere 1 P11 98 148 333 0 0 15 54 11 60 3 5 97 0 191 0 5 0 708 8 0 6 141 1437 16 5 0 2 4 555 96 38 0 3 85 22 0 0 3 15 31 2091 649 2198 0 38470 9 2 2587 4 59 0 0 87 1532 1979 0 196 16 2
CK_S94_2 X94 Landrace CK Rhizosphere 2 P11 231 221 6168 0 0 10 224 10 90 0 0 44 43 96 12 9 0 259 32 0 0 8 354 42 23 0 0 361 195 5 0 0 9 35 0 152 0 0 14 222 3944 32912 4441 0 46058 0 0 1036 4 0 0 0 96 890 1063 0 155 7 0
CK_S94_3 X94 Landrace CK Rhizosphere 3 P11 59 109 361 3 0 0 95 0 39 0 0 44 0 81 19 0 0 193 0 0 0 0 1303 6 0 0 0 0 15212 6770 0 0 0 16 6 2 3 117 8 7 107 930 35373 0 51982 0 3 430 4 0 0 111 577 1807 1232 32 35 21 30
CK_S95_1 X95 Landrace CK Rhizosphere 1 P08 176 97 1146 0 4 5 290 14 95 0 0 163 0 296 0 10 0 482 26 0 0 0 1724 25 0 4 0 864 1984 43 0 0 2 218 10 9 0 4 17 31 772 874 3546 8 40752 3 0 1505 5 10 0 0 324 711 3373 0 204 24 5
CK_S95_2 X95 Landrace CK Rhizosphere 2 P08 223 248 2229 0 0 2 70 12 36 0 0 23 13 51 0 0 0 196 16 3 0 6 315 7 3 2 0 0 129 9 0 0 17 35 7 0 0 0 13 41 591 14313 885 0 65736 0 0 260 0 3 4 0 85 369 1990 0 147 7 0
CK_S95_3 X95 Landrace CK Rhizosphere 3 P08 211 84 440 5 6 4 22 4 6 0 0 21 0 27 0 0 0 187 0 0 0 10 220 4 0 0 0 0 17061 0 0 0 0 0 6 4 0 0 0 0 303 1312 32304 0 49379 0 0 492 0 0 0 81 71 102 842 6 35 5 20
CK_S96_1 X96 Landrace CK Rhizosphere 1 P11 353 248 1101 0 7 2 154 13 131 0 8 605 5 232 3 0 0 509 56 3 5 3 1345 20 18 0 0 5 107 99 0 0 274 82 26 4 0 5 15 47 808 983 7338 5 34516 4 0 3344 9 17 0 0 222 9410 2018 0 4168 43 17
CK_S96_2 X96 Landrace CK Rhizosphere 2 P11 134 476 2324 7 7 4 62 29 47 0 2 136 12 179 3 6 0 741 6 0 0 157 620 14 0 3 24 22 4969 20 0 5 902 20 5 0 0 0 0 23 1787 8080 2028 0 81143 4 0 915 5 3 5 0 608 548 1648 6 68 4 4
CK_S96_3 X96 Landrace CK Rhizosphere 3 P11 96 270 648 0 4 5 56 5 15 0 3 22 4 52 4 0 0 314 0 0 0 23 519 6 0 0 0 0 3029 8 4 0 0 10 0 0 2 0 0 6 208 2093 12168 0 91445 0 0 695 5 9 0 58 150 383 717 167 62 9 46
CK_S97_1 X97 Landrace CK Rhizosphere 1 P08 113 74 243 0 6 7 80 6 151 0 0 153 0 93 3 0 0 185 8 0 2 12 550 15 0 0 0 12 9 0 0 0 149 12 17 0 0 0 16 27 2123 1148 5646 3 36186 0 0 1038 5 11 0 0 70 539 2288 0 288 14 5
CK_S97_2 X97 Landrace CK Rhizosphere 2 P08 172 110 3999 0 3 9 126 8 52 0 0 38 17 126 21 0 0 223 8 0 0 190 366 22 0 0 5 3 2896 6 7 4 6 42 2 0 0 3 8 49 917 3510 6065 2 52784 9 0 662 2 7 0 0 601 375 1768 0 86 5 8
CK_S97_3 X97 Landrace CK Rhizosphere 3 P08 123 89 1431 0 0 3 87 28 25 0 0 59 0 246 0 0 0 413 4 0 37 933 443 0 0 3 0 0 11640 0 40 0 0 5 9 23 0 0 8 19 158 3992 7079 0 83855 0 0 2129 6 0 0 250 232 537 3100 134 73 12 22
CK_S98_1 X98 Inbred_line CK Rhizosphere 1 P05 163 386 1361 0 3 10 148 8 142 8 3 428 0 233 11 0 0 465 13 17 0 0 1665 20 0 0 4 0 24 18 0 9 41 72 2639 5 0 4 10 94 1303 7905 1731 2 43671 4 0 953 5 33 0 0 84 361 1530 0 213 9 0
CK_S98_2 X98 Inbred_line CK Rhizosphere 2 P05 195 245 2945 2 0 7 269 13 285 0 0 33 36 128 0 0 0 344 29 0 0 254 847 28 0 3 0 56 114 49 0 0 0 21 4 0 0 0 23 15 689 5689 1109 3 90871 3 2 841 0 4 6 0 85 2873 1246 0 123 5 6
CK_S98_3 X98 Inbred_line CK Rhizosphere 3 P05 32 74 582 0 0 0 43 5 5 0 0 36 0 41 0 0 0 112 0 0 0 6 141 9 0 0 0 6 675 16 0 0 5 5 0 0 0 0 0 17 285 3247 34888 0 66715 0 0 315 0 0 0 36 89 177 657 12 297 7 19
CK_S99_1 X99 Inbred_line CK Rhizosphere 1 P11 114 101 135 0 0 0 71 2 96 0 9 79 0 170 6 0 0 469 21 0 3 10 719 22 3 0 0 3 193 4 0 0 4 57 11 0 0 140 7 19 1217 17836 679 3 25863 4 0 715 0 19 0 0 40 289 2618 0 108 17 2
CK_S99_2 X99 Inbred_line CK Rhizosphere 2 P11 273 354 8044 9 0 2 156 17 37 0 0 22 15 183 0 0 0 385 4 16 2 9 445 9 7 0 0 108 28 0 0 0 0 25 3 0 0 3 4 39 5188 22853 4123 3 48954 6 0 702 2 6 3 0 82 345 1235 0 126 6 6
CK_S99_3 X99 Inbred_line CK Rhizosphere 3 P11 62 213 650 0 0 0 30 2 8 0 0 28 0 57 0 0 0 144 0 3 0 173 167 4 0 0 2 0 931 9 0 2 30 44 0 0 0 0 6 9 1170 9812 4268 0 75789 0 0 687 4 3 0 76 34 250 661 15 39 13 20
D_S1_1 X1 Landrace D Rhizosphere 1 P01 508 213 457 0 13 28 162 23 100 0 8 948 0 381 0 0 0 777 490 0 25 2 2821 24 9 0 0 6 193 70 0 4 3 619 11 0 2 110 58 58 1220 1550 3787 3 6472 2 3 2467 8 6 0 0 180 533 6464 0 328 25 9
D_S1_2 X1 Landrace D Rhizosphere 2 P01 93 92 687 0 3 6 61 9 77 0 2 53 11 203 0 5 0 331 8 5 0 0 402 4 5 0 0 8 11101 572 0 0 0 40 15 3 0 2 0 25 756 1083 9441 2 51621 0 0 634 2 9 0 7 563 1407 3124 91 29 17 0
D_S1_3 X1 Landrace D Rhizosphere 3 P01 267 378 1389 0 0 24 95 145 144 0 0 50 0 120 0 5 2 408 0 0 0 8 479 11 8 0 0 0 6193 0 0 0 36 11 0 0 0 0 17 178 524 3579 4294 0 68274 12 10 872 0 0 18 5 633 9022 2967 289 211 63 39
D_S10_1 X10 Landrace D Rhizosphere 1 P10 61 234 192 0 2 6 670 7 65 0 0 485 0 171 0 0 0 179 10 0 0 0 803 25 0 0 0 11 65 0 0 0 144 3 0 0 0 0 5 23 826 1432 5026 0 23661 5 0 509 0 5 0 0 95 327 2081 4 132 0 7
D_S10_2 X10 Landrace D Rhizosphere 2 P10 120 242 824 0 3 0 59 0 46 0 0 33 9 165 11 0 5 266 22 0 0 0 768 11 0 0 0 0 3485 82 0 0 47 32 2 0 0 4 7 19 1666 1467 10839 0 84129 2 0 562 0 0 13 92 206 527 2300 174 35 26 6
