Genotype Germplasm Treatment Compartment Block Plot Apodus Schizothecium Dichotomopilus Trichocladium Humicola Chaetomium Botryotrichum Botryoderma Gelasinospora Nigrospora Truncatella Ophiosphaerella Fusidium Chaetosphaeria Chloridium Myrmecridium Seychellomyces Cephalotrichum Phaeoacremonium Kernia Periconia Exophiala Cladosporium Mycosphaerella Neobulgaria Minimedusa Solicoccozyma Phlyctochytrium Scutellinia Byssonectria Ochroconis Mortierella Udeniozyma Mrakia Tausonia Rhizophydium Geastrum Waitea Thanatephorus Rhizopus Clitopilus Tubaria Ganoderma Sistotrema Syncephalis Setophoma Paraphoma Setophaeosphaeria Leucothecium Setosphaeria Paraphaeosphaeria Neoroussoella Simplicillium Sarocladium Paramyrothecium Achroiostachys Monocillium Clonostachys Acremonium Aspergillus Penicillium Arachnomyces Talaromyces Gymnoascus Ciliolarina Pseudeurotium Chrysosporium Pseudogymnoascus Remersonia Tetracladium Colletotrichum Striatibotrys Hydropisphaera Gliomastix Metacordyceps Trichoderma Volutella Fusicolla Fusarium Nectria Thelonectria Metarhizium Emericellopsis Lecanicillium Scytalidium Valsonectria Niesslia Purpureocillium
LP_S120_1 X120 Teosinte LP Rhizosphere 1 P16 0 103 125 175 149 10 0 215 0 0 49 0 94 0 30 206 19 18 0 0 0 2357 18 15 48 0 1022 0 39 92 111 2782 30 33 7 22 12 3 0 4 0 0 27 0 104 0 0 261 5 0 79 217 0 112 754 0 103 647 592 0 2523 8 1786 23 67 9836 5 52 0 1165 280 3 0 167 242 1658 9 1372 3545 0 100 370 186 0 9 0 53 0
LP_S120_2 X120 Teosinte LP Rhizosphere 2 P16 120 251 106 57 52 990 0 396 3 5 134 0 394 146 38 1466 4 0 26 0 37 420 28 14 4 296 2228 23 6 0 14 2610 11 12 0 0 36 0 0 239 0 0 19 0 157 0 4 59 11 0 1353 492 23 30 484 0 72 455 1456 0 1972 0 43081 0 32 5959 10 20 6 498 0 36 18 216 80 1480 8 872 1493 12 11 175 668 0 5 518 75 0
LP_S120_3 X120 Teosinte LP Rhizosphere 3 P16 590 556 403 281 252 279 0 9608 259 11 96 0 417 0 95 198 21 13 26 0 14 820 14 13 8 10 1279 38 57 23 39 2485 24 8 14 3 23 0 0 1185 10 14 12 0 100 0 2 50 12 9 191 152 30 66 631 2 122 1279 3751 0 2740 0 8010 20 41 6474 4 25 0 888 23 18 33 162 184 2567 19 1441 2926 30 28 389 586 2 0 9 37 0
LP_S121_1 X121 Teosinte LP Rhizosphere 1 P09 1189 466 76 125 169 255 0 242 0 27 41 0 93 6 14 223 16 0 8 0 0 1683 21 7 40 0 1984 9 0 0 129 2495 170 35 15 0 7 27 0 3 0 11 5 0 401 0 2 95 0 0 207 1002 0 8 593 0 79 450 1228 0 2344 3 1487 14 54 4985 0 49 6 1590 9 0 0 239 175 2218 54 1550 4008 28 67 268 88 0 3 10 66 0
LP_S121_2 X121 Teosinte LP Rhizosphere 2 P09 69 311 236 125 161 1108 0 13954 41 40 117 0 239 36 41 262 5 3 30 0 67 722 0 0 12 107 2408 0 71 6 42 4069 56 4 7 5 147 6 112 1007 0 2 16 0 221 0 0 46 24 0 126 237 71 9 481 0 93 699 2748 4 4199 8 33647 4 29 4467 0 92 0 836 5 13 17 1612 84 3496 0 1067 3280 15 13 364 1472 0 9 14 51 0
LP_S121_3 X121 Teosinte LP Rhizosphere 3 P09 384 1113 3305 247 358 25 0 1737 37 61 145 0 486 0 73 221 3 0 21 0 38 1557 7 3 10 23 2158 8 74 48 83 3977 37 13 18 0 26 0 0 1103 0 4 15 0 123 0 0 192 20 0 63 206 0 96 723 0 191 1517 3052 0 4106 0 8586 18 40 6711 0 48 0 1258 26 33 54 249 375 4026 20 1875 4073 101 57 361 833 24 0 19 44 0
LP_S122_1 X122 Teosinte LP Rhizosphere 1 P16 1503 995 63 275 167 143 10 1167 55 52 222 7 827 39 72 659 15 42 15 0 59 3307 22 42 9 3 3070 218 9 148 35 6976 42 23 0 7 6 0 62 46 0 0 9 13 99 0 15 385 8 0 51 225 0 474 1299 3 373 1577 1093 0 6545 9 5505 7 42 7567 3 11 0 2060 9 37 8 433 204 2878 39 2628 5537 57 57 809 574 0 4 3 91 0
LP_S122_2 X122 Teosinte LP Rhizosphere 2 P16 41 807 111 200 124 185 0 965 57 4 54 0 389 15 67 187 11 14 19 0 37 1300 9 19 5 11 1876 0 75 4 34 4181 29 17 0 0 53 3 0 75 0 0 7 0 212 0 15 80 21 0 81 229 5 40 858 0 160 1374 28287 26 2546 0 5811 28 13 20008 2 8 2 723 3 16 800 335 53 1937 5 1122 1726 61 0 352 1030 0 22 4 93 0
LP_S122_3 X122 Teosinte LP Rhizosphere 3 P16 94 262 116 370 201 48 21 4756 47 10 167 0 775 0 60 255 5 0 32 0 20 1711 7 10 10 19 1624 0 8 15 0 6359 38 12 14 0 31 23 0 257 0 0 26 0 118 0 3 71 27 0 92 247 0 86 747 0 134 1033 12239 0 3471 0 8878 9 37 13395 0 22 0 1298 6 59 41 829 283 2921 16 1421 3047 48 38 487 1525 0 0 13 59 0
LP_S123_1 X123 Teosinte LP Rhizosphere 1 P03 109 457 89 310 80 200 0 1184 7 9 164 263 1037 0 92 450 15 44 6 4 73 2513 16 38 18 0 1478 0 11 105 15 4342 51 13 2 0 8 27 71 161 0 0 0 22 130 11 2 159 5 19 30 202 0 374 1235 7 149 2303 5017 8 4208 50 17100 15 19 5903 0 19 0 1435 42 35 51 287 244 3046 23 1856 4374 47 28 562 1043 97 0 17 139 0
LP_S123_2 X123 Teosinte LP Rhizosphere 2 P03 44 457 84 169 51 592 0 2445 7 11 70 0 365 30 30 598 4 0 67 9 26 458 8 4 5 10 1008 9 14 52 13 2460 26 10 0 9 7 6 0 117 0 8 9 0 69 0 0 50 7 0 60 95 8 190 709 0 121 1225 2672 0 5150 0 28670 4 13 3112 15 9 22 334 0 64 14 4311 101 1131 3 1021 1873 40 28 349 33008 0 12 29 63 0
LP_S123_3 X123 Teosinte LP Rhizosphere 3 P03 110 393 153 338 167 24 0 2026 0 32 123 0 464 0 91 138 5 4 21 0 14 719 0 5 10 16 1747 30 57 55 19 5251 16 14 80 7 31 0 0 481 0 3 26 0 64 0 13 53 0 3 421 151 0 396 727 0 181 2012 3020 0 2211 0 7939 5 43 7860 0 30 0 3629 12 30 494 303 215 2412 17 1780 6935 51 52 290 951 0 0 12 56 0
LP_S124_1 X124 Teosinte LP Rhizosphere 1 P06 26 311 71 181 99 164 0 10402 18 31 58 2 476 17 51 282 23 34 24 0 46 1025 10 24 5 0 1131 0 16 11 0 3949 42 6 12 0 16 26 45 45 0 0 9 6 119 0 5 87 16 3 73 138 0 90 655 0 160 656 1107 554 3351 2 25023 8 42 10830 0 16 0 823 6 13 16 193 138 1273 14 815 1754 30 21 319 384 0 0 0 38 0
LP_S124_2 X124 Teosinte LP Rhizosphere 2 P06 69 370 123 160 141 1354 8 2868 3 0 87 0 227 35 45 108 10 15 51 0 33 768 0 7 2 27 2614 26 5 111 0 2270 30 19 14 0 190 3 0 24 0 0 19 0 118 0 5 25 35 0 90 190 9 71 450 0 124 689 3015 11 1976 0 35090 16 25 5646 0 46 5 523 10 43 8 472 149 2157 7 1149 2585 71 24 274 3390 0 0 19 84 0
LP_S124_3 X124 Teosinte LP Rhizosphere 3 P06 508 366 91 381 144 29 4 1396 7 8 115 0 483 6 133 206 13 0 42 0 9 791 0 14 8 35 1193 162 35 49 0 5064 28 5 6 3 35 5 0 2930 0 0 5 0 45 0 0 37 11 0 107 244 0 251 694 8 121 842 2089 0 2184 0 4270 19 23 6041 0 23 0 740 8 26 41 243 266 1789 7 1676 5120 27 43 740 509 0 0 0 43 0
LP_S125_1 X125 Teosinte LP Rhizosphere 1 P06 97 327 58 155 80 9386 12 10880 11 9 86 0 431 17 61 220 10 37 0 0 39 1141 17 32 12 0 1328 0 30 109 8 2296 37 7 7 0 13 130 81 459 0 0 3 1627 376 0 4 79 14 0 16 176 0 78 437 0 114 1477 1027 0 2490 6 5058 7 36 3182 2 14 0 754 13 12 13 184 189 2563 21 847 2107 34 14 298 612 24 3 2 978 0
LP_S125_2 X125 Teosinte LP Rhizosphere 2 P06 45 510 52 91 78 361 5 3138 0 4 69 0 148 18 17 118 5 14 94 0 18 365 6 7 2 402 735 0 5 12 11 2243 21 0 10 0 4 0 0 36 0 0 0 0 68 0 0 19 3 0 45 71 3 52 661 0 153 581 2476 0 14308 0 18125 0 10 2136 0 12 2 287 10 18 3 4240 149 1370 7 885 1336 23 10 151 36102 0 8 137 17 0
LP_S125_3 X125 Teosinte LP Rhizosphere 3 P06 70 123 37 114 69 64 0 571 0 4 62 0 296 0 23 94 0 0 13 0 0 477 8 16 0 56 485 0 12 31 6 1503 12 12 0 0 7 0 0 118 0 0 0 0 25 0 2 17 0 0 17 63 0 80 293 4 55 778 3365 0 1895 0 29318 4 24 1860 0 15 0 297 4 19 19 266 122 885 0 590 2611 17 6 134 272 0 4 3 40 0
LP_S126_1 X126 Teosinte LP Rhizosphere 1 P03 58 286 45 111 38 457 0 19258 0 6 98 0 248 21 21 151 8 40 0 0 22 1231 0 17 29 0 567 0 7 0 15 1543 40 5 18 0 0 0 73 616 0 0 3 9 41 0 0 64 8 0 32 101 0 153 336 0 59 571 3012 4 1537 0 4057 0 12 10907 0 6 0 598 11 6 0 118 117 957 15 756 2196 33 30 192 510 9 10 0 79 0
LP_S126_2 X126 Teosinte LP Rhizosphere 2 P03 42 279 83 233 168 1303 10 612 14 11 146 0 460 18 35 424 7 0 113 3 55 860 18 16 36 186 2860 10 27 10 28 2691 241 24 30 0 11 0 0 182 0 329 17 6 269 0 11 67 74 0 43 198 5 100 734 0 156 897 4266 0 17467 0 9545 9 14 9610 16 14 0 749 9 30 5 491 133 1961 7 3077 3036 54 48 517 1209 0 6 28 91 0
LP_S126_3 X126 Teosinte LP Rhizosphere 3 P03 57 155 40 97 108 7 0 861 4 14 84 0 292 0 40 169 3 4 14 0 7 584 4 0 5 8 791 23 0 10 18 2129 8 15 0 6 0 0 0 227 0 0 2 0 30 0 0 15 12 0 33 53 0 46 467 0 50 764 810 0 1304 0 16214 13 17 3655 2 11 0 435 15 28 19 527 96 1228 10 1842 1345 35 10 149 236 0 4 10 7 0
LP_S127_1 X127 Teosinte LP Rhizosphere 1 P09 70 1875 30 127 61 254 13 1703 0 31 76 7 417 12 49 261 12 57 13 0 23 716 0 19 0 0 695 0 17 52 0 1797 0 11 53 10 0 73 19210 186 0 0 0 209 8 0 4 84 0 0 111 114 0 47 500 11 60 993 719 8 1198 0 3589 9 16 1723 0 18 16 487 9 13 16 224 131 2557 52 1154 5775 38 17 163 249 0 0 2 108 0
LP_S127_2 X127 Teosinte LP Rhizosphere 2 P09 85 558 163 162 171 2807 19 1044 0 46 95 0 510 0 41 476 17 96 49 8 32 1218 22 11 13 41 2255 17 65 36 28 3685 43 25 0 0 24 4 0 122 0 182 21 0 210 0 0 38 33 0 78 270 4 50 691 4 122 1015 2442 4 4021 0 31301 7 42 7172 3 15 15 658 29 60 12 841 184 5874 21 1601 2443 49 17 319 1993 0 11 35 68 0
LP_S127_3 X127 Teosinte LP Rhizosphere 3 P09 205 280 9 41 18 13 0 1002 18 12 31 2 1647 5 14 500 0 0 12 2 10 501 3 5 0 0 728 0 12 0 0 291 11 5 28 0 0 37 12228 2935 72 0 5 117 83 0 0 32 31 0 69 51 0 411 153 9 11 1343 626 0 2767 0 4520 5 6 12445 3 8 0 186 0 9 15 108 144 1047 6 320 5538 0 0 134 42 0 46 2 19 0
LP_S128_1 X128 Teosinte LP Rhizosphere 1 P16 130 382 24 138 41 139 5 875 15 8 265 6 590 13 46 361 20 52 4 0 24 1153 13 8 12 4 835 0 21 22 0 2053 3 0 4 0 3 11 47 124 0 0 14 9 25 4 0 100 11 0 31 100 0 102 318 0 98 988 725 10 2481 6 22462 9 13 2423 0 0 0 835 78 27 15 222 179 1929 16 1647 7538 35 19 197 205 0 0 2 59 0
LP_S128_2 X128 Teosinte LP Rhizosphere 2 P16 51 194 60 143 264 100 7 2506 0 10 58 0 156 13 12 42 3 8 12 0 11 618 20 25 3 100 662 9 20 15 19 1325 22 12 0 0 6 12 0 742 35 373 0 0 65 0 0 16 8 0 9 110 0 70 368 0 36 866 1725 239 5408 4 51487 3 8 2182 0 7 3 329 18 9 21 406 145 1002 5 700 1377 30 18 91 8788 3 70 2 69 106
LP_S128_3 X128 Teosinte LP Rhizosphere 3 P16 249 202 95 180 56 27 0 1343 6 0 87 0 296 0 86 98 0 5 4 2 7 326 0 4 6 16 720 11 7 10 10 1932 8 3 0 0 15 0 0 656 0 163 3 0 36 0 0 40 7 2 23 128 2 405 364 12 67 1087 10149 0 4307 0 52425 8 24 3847 0 37 0 449 9 24 111 1980 165 1733 0 922 2183 26 13 174 1227 0 0 3 34 0
LP_S129_1 X129 Teosinte LP Rhizosphere 1 P16 153 1424 51 155 41 104 4 4699 0 0 77 0 349 7 131 263 12 57 0 0 16 1243 10 14 31 3 1073 0 11 60 12 3438 36 35 23 0 4 0 43 28 0 0 13 2 42 0 0 44 7 0 8 132 0 36 464 0 75 1177 998 0 3616 4 4790 5 14 2062 0 13 0 584 3 17 0 660 216 1428 25 1496 3201 40 0 215 1137 0 0 12 76 0
LP_S129_2 X129 Teosinte LP Rhizosphere 2 P16 28 247 101 240 78 73 0 6068 21 23 167 0 279 22 20 162 7 10 30 0 39 1082 6 5 29 48 2600 23 0 0 22 1847 18 5 0 9 40 0 0 1429 12 0 5 0 156 0 0 63 9 5 63 169 0 197 485 3 100 3400 14116 16 3357 6 40127 4 12 3991 0 8 3 580 45 19 16 295 196 2444 7 969 2466 35 35 244 2232 3 11 13 75 25
LP_S129_3 X129 Teosinte LP Rhizosphere 3 P16 78 374 36 205 173 57 0 8942 57 0 115 0 379 0 60 119 6 0 0 0 23 1226 10 7 10 4 2760 0 0 136 0 6507 42 0 30 7 373 0 0 572 0 0 9 0 78 0 0 104 0 10 135 194 0 40 371 0 121 631 4236 0 4109 0 8514 10 40 7648 0 14 0 1121 36 10 12 267 112 1479 8 1213 3574 9 9 194 568 0 0 3 70 0
LP_S13_1 X13 Landrace LP Rhizosphere 1 P03 17 31 10 40 25 108 0 582 3 0 28 0 335 0 3 53 0 160 0 0 4 222 0 0 0 0 165 0 7 7 2 502 3 0 0 0 63 8 0 4939 0 0 3 0 40 0 0 0 0 0 6 29 0 81 115 0 19 4676 328 0 5628 0 48179 0 2 949 0 11 0 122 0 6 4 62 76 448 9 272 1145 7 15 150 48 0 27 0 28 34
LP_S13_2 X13 Landrace LP Rhizosphere 2 P03 0 56 16 40 16 193 0 461 7 0 11 0 118 0 4 41 0 0 13 0 0 57 0 0 0 0 298 3 0 0 0 303 3 0 0 0 0 0 0 2869 0 0 0 0 11 0 0 10 0 3 4 12 0 204 225 0 21 517 1067 118 4654 0 106481 2 0 598 0 0 0 118 0 8 20 52 54 468 0 291 1077 5 4 41 1986 0 996 4 26 24
LP_S13_3 X13 Landrace LP Rhizosphere 3 P03 16 27 18 34 19 364 0 815 14 4 14 0 107 0 0 28 0 465 4 0 0 47 0 0 3 0 434 97 3 10 0 269 4 3 5 0 0 4864 0 4071 0 0 0 0 0 0 0 12 0 0 20 21 0 253 127 0 24 251 378 0 2549 0 29325 3 0 494 0 7 5 46 5 9 6 100 256 1894 0 180 1526 14 8 35 4639 0 0 0 73 2
LP_S14_1 X14 Landrace LP Rhizosphere 1 P09 30 98 31 47 32 8 0 706 0 0 30 0 266 0 15 120 2 23 7 0 0 577 0 12 13 0 347 0 6 11 5 635 35 0 0 0 0 14 0 87 0 0 3 2756 19 0 0 19 3 0 8 43 28 63 209 0 27 849 8494 0 3999 0 46727 0 8 892 0 15 6 281 64 9 18 308 71 457 21 500 2985 4 24 57 88 0 0 0 280 28
LP_S14_2 X14 Landrace LP Rhizosphere 2 P09 66 324 26 34 0 125 0 376 0 4 10 0 62 5 11 40 0 7 15 2 0 189 0 3 0 2 287 6 0 4 0 284 5 0 0 0 0 0 0 5370 0 0 0 0 4 0 0 0 0 0 8 12 27 47 123 0 22 241 1342 109 2651 0 89641 0 4 2353 0 0 0 71 4 0 0 96 81 443 0 390 689 6 11 20 866 0 8 2 56 280
LP_S14_3 X14 Landrace LP Rhizosphere 3 P09 79 87 37 28 147 371 0 798 10 0 230 2 272 6 7 41 0 90 4 0 10 340 10 0 2 4 975 71 13 16 18 1113 7 7 3 0 0 26 0 19778 2 0 2 0 3 0 8 4 2 0 50 55 0 467 251 5 56 300 743 0 4752 2 65360 0 4 1526 0 11 0 151 0 9 16 449 403 2604 9 497 3114 11 8 209 2390 6 46 6 78 132
LP_S15_1 X15 Landrace LP Rhizosphere 1 P06 42 137 34 43 41 406 7 7890 0 0 27 0 95 0 12 84 0 33 5 0 0 302 5 0 2 0 338 0 36 0 0 889 20 0 36 0 3 0 0 3367 0 0 0 26 69 0 0 7 7 0 20 45 21 36 189 0 17 764 1816 0 2022 0 26024 2 5 1116 4 13 0 355 0 8 2 149 61 769 0 348 798 8 25 119 272 0 0 4 30 15
LP_S15_2 X15 Landrace LP Rhizosphere 2 P06 43 76 25 32 20 182 7 487 0 5 39 0 144 4 5 712 0 6 22 0 0 183 0 0 0 0 790 41 5 0 4 384 0 0 0 0 0 0 0 6157 0 0 0 0 9 0 0 14 0 0 13 40 43 74 167 0 14 319 1240 138 6197 0 60964 0 2 915 0 0 4 60 0 6 0 58 80 422 2 312 2146 8 27 34 678 3 12 3 19 33
LP_S15_3 X15 Landrace LP Rhizosphere 3 P06 97 25 11 106 84 347 0 1821 0 0 10 0 51 0 13 46 0 146 12 0 0 86 0 0 0 12 317 0 0 0 0 416 10 0 0 0 0 24 0 14845 0 0 0 0 0 0 0 6 2 2 0 21 0 23 103 0 30 300 469 0 5147 2 40585 0 3 570 0 7 0 40 0 7 9 457 267 4106 0 163 1120 7 0 36 2512 0 3 0 185 0
LP_S16_1 X16 Landrace LP Rhizosphere 1 P06 10 29 5 24 0 0 0 42 0 0 15 12 72 0 4 130 0 5 4 0 0 99 0 0 0 3 380 0 5 5 0 678 0 3 0 0 3 0 0 26 0 0 0 0 9 0 0 4 0 0 11 14 14 35 104 2 20 218 935 0 1811 0 45206 0 2 833 0 10 0 71 2 0 0 27 25 244 3 186 1185 3 8 22 27 0 6 0 9 4
LP_S16_2 X16 Landrace LP Rhizosphere 2 P06 22 69 12 0 25 84 6 353 2 0 14 0 143 0 29 39 0 0 0 0 0 52 0 0 0 0 164 0 5 0 0 144 3 0 0 0 0 72 0 3939 0 0 3 0 0 0 0 0 0 0 2 8 49 100 75 0 18 359 1287 131 9819 0 69607 0 0 399 0 0 0 21 0 3 4 40 65 503 0 168 1113 16 5 26 222 0 12 2 19 46
LP_S16_3 X16 Landrace LP Rhizosphere 3 P06 11 14 6 0 35 211 46 383 0 0 11 0 63 2 0 11 0 6 2 0 0 54 3 0 0 34 135 5 0 0 0 250 2 0 0 0 0 13 0 859 0 0 0 0 2 0 0 4 0 0 2 7 0 40 58 0 10 351 269 0 667 0 3650 0 0 377 0 0 0 31 0 0 44 68 61 55697 0 97 475 9 0 15 759 0 8 0 62 0
LP_S17_1 X17 Landrace LP Rhizosphere 1 P16 46 53 18 20 18 18 0 168 0 0 15 0 305 2 17 265 0 3 20 0 0 125 0 0 0 0 278 8 12 3 0 1160 7 0 0 3 7 0 0 123 0 0 3 4 30 0 2 8 0 0 28 23 23 28 550 0 20 362 290 0 4400 0 49314 5 3 573 0 15 2 124 0 3 4 30 34 2438 0 245 1011 0 0 43 49 0 0 4 10 8
LP_S17_2 X17 Landrace LP Rhizosphere 2 P16 77 37 10 0 31 374 0 1624 0 2 7 0 48 0 7 30 0 12 12 0 0 40 0 0 0 28 275 4 0 0 0 203 3 0 0 0 0 0 0 13195 0 0 0 0 6 0 0 0 0 0 501 7 33 43 69 0 35 826 442 459 2098 0 73244 0 0 323 3 0 0 28 0 0 0 26 45 382 0 169 1000 2 18 13 168 0 5 0 12 27
LP_S17_3 X17 Landrace LP Rhizosphere 3 P16 154 122 34 43 437 183 14 337 0 6 61 0 277 4 13 44 0 16 4 0 0 258 0 0 0 0 1740 0 7 2 28 1299 8 0 22 0 0 214 0 13189 0 0 0 0 31 0 0 10 0 0 18 24 0 292 252 0 56 785 946 0 6078 0 50710 3 0 2015 0 4 5 155 14 6 30 122 422 6127 0 511 1813 18 8 122 785 11 9 0 55 2
LP_S18_1 X18 Landrace LP Rhizosphere 1 P03 22 53 32 76 20 42 0 144 0 5 22 0 216 7 16 155 0 6 12 0 4 267 0 15 7 0 496 0 0 21 0 1010 16 10 6 0 0 3 0 12400 0 0 0 10 57 2 0 30 3 0 12 62 21 76 203 0 30 475 828 0 1253 5 46842 0 6 2130 0 12 0 257 0 5 0 72 33 441 7 291 1122 4 7 84 256 0 0 9 28 13
LP_S18_2 X18 Landrace LP Rhizosphere 2 P03 77 170 19 25 17 75 0 404 0 6 17 0 112 5 9 334 0 26 26 0 0 132 0 0 0 0 466 49 0 4 5 788 0 0 0 0 10 0 0 1123 0 0 2 0 10 0 0 21 7 0 3 21 56 96 277 0 41 240 872 177 7015 0 80484 0 4 661 0 4 0 65 0 15 0 99 60 509 0 261 1108 7 13 34 278 0 18 0 328 19
LP_S18_3 X18 Landrace LP Rhizosphere 3 P03 35 40 18 24 34 79 7 155 0 0 21 0 135 4 0 15 0 0 6 0 0 79 0 0 2 0 255 0 2 0 7 368 6 0 0 4 0 20 0 10131 0 0 0 0 6 0 0 12 0 0 2 15 0 34 103 0 37 250 3854 0 1177 0 88131 0 5 535 0 4 0 66 0 11 20 66 203 2843 0 167 820 3 0 33 1076 0 7 0 14 0
LP_S19_1 X19 Landrace LP Rhizosphere 1 P06 25 28 11 22 0 0 0 64 0 0 2 0 139 0 9 100 0 0 3 0 0 339 0 0 3 0 93 36 0 0 0 300 0 0 0 0 3 0 0 16460 0 0 0 6 6 0 0 11 0 0 9 21 3571 55 114 22 0 2575 215 0 1224 0 13556 0 2 258 0 4 0 127 0 0 0 24 341 378 0 214 1618 3 20 59 27 0 6 0 6 51
LP_S19_2 X19 Landrace LP Rhizosphere 2 P06 31 28 9 12 0 248 0 440 0 0 4 0 33 0 0 88 0 0 0 0 0 34 0 0 0 0 149 0 3 0 0 215 0 0 0 0 0 0 0 11386 0 0 0 0 4 0 0 0 0 0 6 10 17 11 89 0 144 177 1001 39 4739 0 83401 0 0 181 0 0 0 22 0 3 0 27 65 722 0 111 359 0 0 14 759 0 79 0 184 17
LP_S19_3 X19 Landrace LP Rhizosphere 3 P06 25 81 11 35 28 46 0 163 33 0 29 0 82 0 8 22 0 13 5 0 0 54 0 0 0 55 603 182 0 4 5 478 10 0 0 0 0 53 0 63784 55 9 2 0 21 0 0 8 0 0 9 19 0 95 72 0 28 260 392 0 2340 0 32367 13 0 965 2 7 0 81 19 0 4 54 2934 9015 0 256 2560 16 19 30 808 5 2 0 22 6
LP_S2_1 X2 Landrace LP Rhizosphere 1 P09 0 55 25 96 194 29 0 1723 2 0 6 0 201 0 5 53 2 10 6 0 0 420 0 0 0 0 432 0 0 7 0 711 5 0 0 9 0 1514 0 24 0 53 0 77 440 0 0 18 2 0 2 25 0 590 132 0 23 4103 2103 0 4782 0 33710 2 5 766 0 5 0 164 4 13 4 263 62 779 0 241 1119 3 12 56 1300 0 4 3 19 7
LP_S2_2 X2 Landrace LP Rhizosphere 2 P09 15 247 21 53 16 491 0 1105 0 9 10 0 78 0 4 22 0 0 0 0 0 238 0 0 0 45 243 5 0 4 0 231 0 0 0 0 0 0 0 2544 0 0 2 0 6 0 0 5 0 0 3 20 0 51 197 0 28 410 8290 116 2108 0 82530 0 0 1895 0 0 0 79 2 4 6 318 38 428 0 349 586 3 14 29 0 0 31 2 23 27
LP_S2_3 X2 Landrace LP Rhizosphere 3 P09 60 90 42 70 87 179 0 4798 0 0 31 0 572 3 12 170 0 0 7 0 8 736 0 10 2 6 950 21 7 8 13 986 50 0 4 0 18 0 0 686 0 0 7 0 9 0 5 15 4 0 12 44 0 81 540 0 40 369 615 0 4075 3 58304 3 6 2106 0 0 0 196 33 6 11 115 124 17877 0 295 2342 28 8 222 1489 7 0 3 24 5
LP_S20_1 X20 Landrace LP Rhizosphere 1 P06 58 87 57 80 34 0 0 275 0 6 8 0 151 2 14 121 0 6 0 0 0 336 0 4 36 0 393 0 7 29 0 1815 0 0 0 0 19 0 0 9219 0 0 9 6 27 0 0 16 8 0 14 44 30 79 1827 0 30 3627 478 0 15950 3 12238 2 5 920 0 6 0 178 2 10 9 114 101 1462 13 400 1507 12 8 462 70 0 25 2 29 48
LP_S20_2 X20 Landrace LP Rhizosphere 2 P06 59 96 17 35 23 259 0 668 16 6 13 0 107 7 8 55 0 0 37 0 0 44 0 5 0 0 122 0 0 0 0 173 0 0 0 0 0 0 0 2037 0 0 0 0 0 0 0 38 0 0 2 0 45 49 91 0 24 257 1598 11275 2505 0 79585 2 0 317 0 0 0 40 0 13 2 50 75 408 0 197 1022 7 6 24 358 0 16 8 21 31
LP_S20_3 X20 Landrace LP Rhizosphere 3 P06 81 50 15 44 22 21 0 142 0 0 19 0 71 0 3 15 0 0 0 0 0 253 0 0 0 0 407 44 0 2 13 665 4 0 0 0 9 39 0 3170 0 0 0 31 5 0 5 3 0 0 5 15 0 20 99 0 23 506 624 0 2052 2 40027 3 0 691 0 0 0 26 0 6 3 63 221 58855 0 432 2618 13 27 107 305 2 18 0 14 0
LP_S21_1 X21 Landrace LP Rhizosphere 1 P06 42 21 16 62 42 11 0 44 0 0 15 0 162 5 11 107 2 0 0 0 0 561 0 0 5 0 539 0 2 9 7 1860 38 3 0 0 21 0 0 134 0 0 0 18 43 0 0 11 3 0 97 71 14 254 169 0 31 22359 808 0 2418 0 34402 3 4 1023 0 3 6 199 13 9 0 67 66 1835 6 853 870 9 7 75 458 0 0 12 72 15
LP_S21_2 X21 Landrace LP Rhizosphere 2 P06 147 227 28 71 21 86 0 1287 0 5 21 0 244 2 15 1708 0 0 19 0 0 53 0 0 0 17 283 0 0 0 0 354 2 0 0 0 2 0 0 1210 0 0 0 0 0 0 0 0 3 2 0 8 74 209 113 7 42 383 9295 265 5369 0 91883 0 0 665 0 0 5 67 7 16 18 82 89 659 0 338 1516 17 8 78 496 5 13 6 34 31
LP_S21_3 X21 Landrace LP Rhizosphere 3 P06 0 94 118 28 27 332 6 522 10 0 14 0 169 0 12 146 0 0 0 0 0 233 0 4 0 5 434 11 5 0 10 594 4 0 5 0 0 2222 0 2065 3 0 0 0 18 0 0 10 0 0 3 33 0 113 109 0 28 578 3947 0 6334 0 80022 5 0 738 0 2 0 59 4 0 27 108 117 1415 10 250 1499 18 0 47 298 16 0 5 60 0
LP_S22_1 X22 Landrace LP Rhizosphere 1 P09 25 33 11 46 32 12 5 166 0 0 8 0 193 2 8 116 0 0 11 0 0 327 0 3 4 0 241 2 3 5 2 730 4 4 0 0 0 0 0 92 0 6 0 6 52 0 0 0 0 0 9 21 33 175 150 0 10 461 605 0 3322 0 62349 2 5 595 0 9 0 128 0 4 0 44 35 566 24 260 1347 7 12 49 57 0 0 0 13 11
LP_S22_2 X22 Landrace LP Rhizosphere 2 P09 76 129 26 51 0 131 0 853 8 4 9 0 89 0 7 42 0 0 37 2 0 78 0 0 2 0 384 74 3 0 3 188 0 0 0 0 0 0 0 6732 0 0 0 0 0 0 0 12 0 0 3 16 62 67 176 0 31 4076 7900 95 3060 2 71487 0 0 645 0 0 4 61 0 7 0 550 106 1083 0 283 866 6 8 39 732 0 15 0 52 56
