Genotype Germplasm Treatment Compartment Block Plot Lasiosphaeriaceae Chaetomiaceae Pezizomycotina_fam_Incertae_sedis Sordariaceae Trichosphaeriaceae Bartaliniaceae Xylariales_fam_Incertae_sedis Chaetosphaeriaceae Myrmecridiaceae Microascales_fam_Incertae_sedis Microascaceae Togniniaceae Periconiaceae Herpotrichiellaceae Cladosporiaceae Mycosphaerellaceae Leotiaceae Piskurozymaceae Pyronemataceae Sanchytriaceae Sympoventuriaceae Chytridiaceae Mortierellaceae Chrysozymaceae Mrakiaceae Rhizophydiaceae Geastraceae Ceratobasidiaceae Rhizopodaceae Entolomataceae Strophariaceae Ganodermataceae Cantharellales_fam_Incertae_sedis Piptocephalidaceae Phaeosphaeriaceae Gymnoascaceae Pleosporaceae Didymosphaeriaceae Thyridariaceae Stachybotryaceae Bionectriaceae Hypocreales_fam_Incertae_sedis Aspergillaceae Arachnomycetaceae Trichocomaceae Myxotrichaceae Hyaloscyphaceae Pseudeurotiaceae Onygenales_fam_Incertae_sedis Sordariales_fam_Incertae_sedis Glomerellaceae Pezizaceae Clavicipitaceae Hypocreaceae Nectriaceae Cordycipitaceae Helotiaceae Niessliaceae Ophiocordycipitaceae
LP_R53_3 X53 Landrace LP Root 3 P06 54 41 2316 0 0 0 2470 0 46 0 14 0 142 72 0 0 0 0 0 0 0 0 0 64 0 0 0 10 30 31 0 0 0 0 145 0 0 42 0 1226 276 3650 607 0 75121 0 0 0 0 0 0 0 392 107 2973 0 154 0 0
LP_R54_1 X54 Landrace LP Root 1 P03 73 8495 5294 0 0 0 9708 67 2822 0 7 0 288 461 0 0 0 0 0 0 0 35 11 0 0 0 0 37 150 0 8 0 40 0 141 0 0 2 8 3 316 286 1904 0 4122 0 0 0 0 0 0 5 67 27 4519 0 27 7 0
LP_R54_2 X54 Landrace LP Root 2 P03 25 67 720 0 0 0 5809 15 377 0 0 0 36 90 0 6 0 0 0 0 0 0 0 0 0 0 0 17 6 0 0 0 50 0 399 0 0 0 0 27 168 7279 166 0 27773 0 0 0 0 0 0 8646 95 89 2263 66 10 28 0
LP_R54_3 X54 Landrace LP Root 3 P03 58 433 10195 0 0 0 5272 3 105 0 4 0 76 218 0 0 0 0 0 0 0 0 0 0 0 0 0 18 12 0 0 0 0 0 132 0 141 3 0 72 476 768 1554 0 75121 0 0 0 0 0 0 0 257 87 3839 0 90 0 2
LP_R55_1 X55 Landrace LP Root 1 P16 27 1073 15430 0 0 0 5195 58 471 0 0 0 306 128 0 0 0 0 0 0 0 0 0 0 0 0 0 261 0 71 10 0 83 0 39 0 0 11 0 0 223 88 6425 0 24986 0 0 0 0 0 0 24 200 162 3554 0 70 845 0
LP_R55_2 X55 Landrace LP Root 2 P16 19 32 1364 0 0 0 5319 12 362 0 0 0 67 158 0 0 0 0 0 0 0 0 4 2 0 0 0 5 11 1544 0 0 35 0 120 0 3 3 0 6 1841 1583 467 0 30934 0 0 0 0 0 0 86 35 169 2948 0 2 42 0
LP_R55_3 X55 Landrace LP Root 3 P16 519 223 12599 0 0 0 2917 3 273 0 0 0 456 587 0 0 0 0 0 0 0 0 220 0 0 0 0 118 1580 4 0 0 0 0 522 0 0 0 0 76 434 5714 1212 0 8688 0 0 0 0 0 0 0 1921 1153 7546 0 14 0 0
LP_R56_1 X56 Landrace LP Root 1 P16 40 3645 4977 0 0 0 3062 9 1178 0 0 0 147 139 0 0 0 0 0 0 0 0 14 0 0 0 0 32 2 0 7 0 39 0 51 0 0 20 0 0 1188 574 1660 0 44611 0 0 14 0 0 0 3 51 189 1842 0 32 30 0
LP_R56_2 X56 Landrace LP Root 2 P16 0 43 19522 0 0 0 1446 0 64 0 0 0 30 81 0 0 0 0 0 0 0 0 0 0 0 0 0 67 0 4 0 0 12 0 109 0 0 8 0 6 58 424 194 0 31142 0 0 0 0 0 0 16 247 416 541 0 6 7 0
LP_R56_3 X56 Landrace LP Root 3 P16 60 322 8109 0 0 0 2523 0 54 0 0 0 47 118 0 0 0 0 0 0 0 0 16 0 0 0 0 32 75 1636 0 0 0 0 124 0 0 0 0 47 719 1119 10823 0 45127 0 0 0 0 0 0 54 321 75 10848 0 36 0 0
LP_R57_1 X57 Landrace LP Root 1 P16 79 223 4034 0 0 0 21159 12 411 0 10 0 438 321 0 0 0 0 0 0 0 0 9 0 0 0 0 424 0 10 3084 0 50 0 511 0 0 8 3 12 114 147 503 0 44425 0 0 0 0 0 0 0 19 48 3557 0 24 22 0
LP_R57_2 X57 Landrace LP Root 2 P16 5 32 1990 0 0 0 2790 0 125 0 0 0 9 103 0 0 0 0 0 0 0 42 8 0 0 0 0 2202 19 4 3 0 5 0 47 0 3 160 0 9 79 186 5525 0 48840 0 0 0 0 0 0 168 8 99 5402 3 6 3 0
LP_R57_3 X57 Landrace LP Root 3 P16 144 155 5392 0 0 0 12435 0 1778 0 0 0 106 73 2 0 0 0 0 0 0 0 5 0 0 0 0 22 17 0 4 0 57 0 2490 0 0 0 0 56 238 968 858 0 57891 0 0 0 0 0 0 2 163 156 11804 0 172 0 0
LP_R58_1 X58 Landrace LP Root 1 P09 0 127 51628 0 0 0 3374 12 258 0 0 0 51 110 0 0 0 0 0 0 0 0 5 0 0 0 0 67 0 0 7 0 10012 0 69 0 4 19 10 0 109 169 2379 0 2948 0 0 0 2 0 0 7 59 44 2004 0 13 10 0
LP_R58_2 X58 Landrace LP Root 2 P09 165 62 393 0 0 0 1557 0 1371 0 0 0 28 242 0 2 0 0 0 0 0 0 7 0 0 0 0 65 1966 46 0 0 18 0 354 0 0 0 0 71 124 685 846 0 14016 0 0 0 0 0 0 4512 1591 522 4369 383 24 0 8
LP_R58_3 X58 Landrace LP Root 3 P09 79 13 665 0 0 0 604 4 100 0 0 0 18 19 0 0 0 0 0 0 0 5 5 0 0 0 0 603 162 164 0 0 10 0 2 0 2 3 3 12 890 1033 2998 0 22291 0 0 0 0 0 2 0 4864 575 11981 3 8 14 74
LP_R59_1 X59 Landrace LP Root 1 P03 22 289 1837 0 0 0 4223 10 435 0 0 0 83 196 0 0 0 0 0 0 0 0 4 5 0 0 0 74 2 0 21 0 5153 0 35 0 3 7 0 0 330 301 4264 0 15324 0 0 0 0 0 0 78 71 402 10154 0 31 80 0
LP_R59_2 X59 Landrace LP Root 2 P03 31 172 1315 0 0 0 3717 12 357 0 0 0 42 55 0 0 0 7 0 0 0 2 0 0 0 0 0 18 96 0 0 0 0 0 38 0 0 0 0 4 372 4229 2504 0 46381 0 0 0 0 0 0 160 188 157 2751 21 13 90 0
LP_R59_3 X59 Landrace LP Root 3 P03 214 485 11251 0 0 0 3192 10 198 0 0 0 123 249 0 0 0 0 0 0 0 0 0 0 0 0 0 14879 6 3 0 0 25 0 31 0 0 0 0 106 346 6674 1099 0 52828 0 0 0 0 0 0 0 180 1665 2669 0 15 2 4
LP_R6_1 X6 Landrace LP Root 1 P09 62 38 13900 0 0 0 4597 0 442 0 0 0 508 75 0 0 0 0 0 0 0 0 3 0 0 0 0 568 0 0 8 0 793 0 48 0 0 10 0 74 316 871 771 0 46818 0 0 0 0 0 0 68 5 8 2725 0 27 89 0
LP_R6_2 X6 Landrace LP Root 2 P09 81 39 1950 0 0 0 1090 0 202 0 0 0 19 23 0 0 0 0 0 0 0 0 0 0 0 0 0 101 0 0 0 0 4 0 25 0 0 0 3 6681 62 386 689 0 40390 0 0 0 0 0 0 51 14 3 1846 12 1749 47 0
LP_R6_3 X6 Landrace LP Root 3 P09 24 408 17086 0 0 0 2192 3 89 0 0 0 33 41 17 0 0 0 0 0 0 11 0 0 0 0 0 11 13 0 6 0 4 0 58 0 0 0 3 246 282 6936 381 0 20040 0 0 0 0 0 0 431 127 322 9070 0 4 20 0
LP_R60_1 X60 Landrace LP Root 1 P03 47 29 1406 0 0 0 487 0 44 0 0 0 39 3 0 0 0 0 0 0 0 14 10 0 0 0 0 113 56 123 0 0 0 0 80 0 4 0 0 24 206 1222 6010 0 40443 0 0 0 0 0 0 19 1174 232 6133 2 5 225 0
LP_R60_2 X60 Landrace LP Root 2 P03 132 60 935 0 0 0 1969 0 636 0 0 0 49 83 0 0 0 0 0 0 0 0 285 0 0 0 0 1066 428 0 4 0 0 0 93 0 32 0 0 20 108 1081 470 0 32309 0 0 0 0 0 0 2246 303 663 6840 492 65 7 0
LP_R60_3 X60 Landrace LP Root 3 P03 136 1476 6295 0 0 0 5400 15 202 0 0 0 127 400 0 0 0 0 0 0 0 2 53 0 0 0 0 1232 31 4 5 0 0 0 229 0 13 0 0 68 281 3164 2816 0 5923 0 0 0 0 0 0 5 1107 454 13065 0 20 15 4
LP_R61_1 X61 Landrace LP Root 1 P16 149 302 29295 0 0 0 3714 677 880 0 0 0 69 568 0 0 0 0 0 0 0 0 0 0 0 0 0 3755 0 0 270 0 434 0 249 0 0 6 0 0 521 103 2631 0 3602 0 0 0 0 0 0 11 49 1102 2018 0 11 33 0
LP_R61_2 X61 Landrace LP Root 2 P16 20 427 7665 0 0 0 5497 0 814 0 0 0 44 46 0 0 0 0 0 0 0 0 0 0 0 0 0 926 8 0 12 0 17 0 9 0 4 0 0 0 148 742 8083 0 18836 0 0 5 0 0 0 29 69 12 1304 24 29 16 0
LP_R61_3 X61 Landrace LP Root 3 P16 79 24 3770 0 0 0 10482 13 310 0 0 0 172 69 0 0 0 0 0 0 0 0 0 0 0 0 0 182 0 5 0 0 8 0 25 0 0 10 0 89 718 13705 2915 0 66685 0 0 0 0 0 0 4 20 151 2875 0 4 22 0
LP_R62_1 X62 Landrace LP Root 1 P09 0 184 1442 0 0 0 6364 13 9272 0 0 0 283 404 0 0 0 0 0 0 0 0 0 0 0 0 0 12344 0 0 4 0 591 0 36 0 0 164 0 0 291 1639 1825 0 47568 0 0 0 0 0 0 0 35 291 2854 0 16 17 0
LP_R62_2 X62 Landrace LP Root 2 P09 56 130 2032 0 0 0 5237 2 181 0 0 0 46 202 0 0 0 0 0 0 0 4 9 0 0 0 0 7 393 0 0 0 51 0 86 0 26 0 2 43 82 328 339 0 53395 0 0 3 0 0 0 122 51 45 4365 31 23 12 0
LP_R62_3 X62 Landrace LP Root 3 P09 50 21 1924 0 0 0 4848 7 495 0 2 0 259 238 0 0 0 0 0 0 0 0 0 3 0 0 0 71 6 0 5 0 0 0 44 0 0 3 0 8 474 31682 1254 0 57638 0 0 4 0 0 0 12 34 269 3037 0 0 18 0
LP_R63_1 X63 Landrace LP Root 1 P06 31 137 1626 0 0 0 5482 32 524 0 0 0 260 740 0 0 0 0 0 0 0 0 4 39 0 0 0 367 6 0 24 0 76 0 147 0 0 1001 184 15 1525 493 7688 0 29993 0 0 0 0 0 0 22 90 196 9744 0 68 184 0
LP_R63_2 X63 Landrace LP Root 2 P06 7 279 496 0 0 0 4196 0 630 0 0 0 18 346 0 0 0 0 0 0 0 388 13 0 0 0 0 122 91 0 0 0 0 0 177 0 0 0 0 0 220 1900 641 0 26088 0 0 2 0 0 0 2486 510 194 2213 24 0 6 0
LP_R63_3 X63 Landrace LP Root 3 P06 38 639 4771 0 0 0 3571 23 3199 0 4 0 312 74 0 0 0 0 0 0 0 0 10 0 0 0 0 170 9 0 5 0 8 0 82 0 0 22 0 78 1556 3852 785 0 28161 0 0 0 0 0 0 3 213 496 12388 2 6 22 4
LP_R64_1 X64 Landrace LP Root 1 P06 151 97 2187 0 0 2 8528 7 6175 0 2 0 245 489 0 0 0 0 0 0 0 15 0 49 0 0 0 70 213 0 143 0 2275 0 163 0 0 5 0 0 273 432 6160 0 1770 0 0 0 0 0 0 39 366 40 3781 2 0 32 0
LP_R64_2 X64 Landrace LP Root 2 P06 357 105 486 0 0 0 7782 2 2298 0 0 0 54 191 0 0 0 0 0 0 0 11 12 0 0 0 0 105 194 0 0 0 3 0 166 0 7 0 0 11 150 988 2613 0 29844 0 0 0 0 0 0 1932 35 174 2558 30 60 0 0
LP_R64_3 X64 Landrace LP Root 3 P06 28 39 2443 0 0 0 3151 3 129 0 0 0 126 277 0 0 0 0 0 0 0 0 21 0 0 0 0 47 0 3 144 0 0 0 64 0 7 2258 0 6 264 10697 4795 0 66939 0 0 0 0 0 0 0 8 154 1967 0 0 23 0
LP_R65_1 X65 Landrace LP Root 1 P06 43 837 9808 0 0 0 6350 139 452 0 0 0 237 435 0 0 0 0 0 0 0 0 0 2 0 0 0 76 0 0 25 0 252 0 164 0 0 12 0 4 450 419 2076 0 32572 0 0 0 0 0 0 916 26 262 4599 0 12 29 0
LP_R65_2 X65 Landrace LP Root 2 P06 41 11 858 0 0 0 5849 11 268 0 0 0 80 43 0 0 0 0 0 0 0 253 3 0 0 0 0 113 25 0 8 0 252 0 90 0 5 0 0 3 119 401 804 0 42613 0 0 0 0 0 0 189 54 158 2059 2761 7 0 0
LP_R65_3 X65 Landrace LP Root 3 P06 18 62 3682 0 0 0 2520 8 124 0 0 0 108 94 0 0 0 0 0 0 0 0 2 0 0 0 0 70 9 3 0 0 8 0 21 0 0 809 0 10 486 2774 2432 0 70751 0 0 0 0 0 0 116 37 245 5737 0 27 557 0
LP_R66_1 X66 Landrace LP Root 1 P06 98 26 614 0 0 0 351 0 282 0 0 0 37 10 0 0 0 0 0 0 0 25 0 0 0 0 0 654 79 28 0 0 4 0 34 0 3 0 0 1426 6477 900 780 0 31596 0 0 0 0 0 0 0 119 131 7293 0 0 24 0
LP_R66_2 X66 Landrace LP Root 2 P06 35 25 576 0 0 0 4833 0 175 0 0 0 47 98 0 69 0 0 0 0 0 0 3 0 0 0 0 0 75 0 0 0 33 0 10 0 16 0 0 0 110 1399 738 0 36936 0 0 0 0 0 0 1127 35 116 5585 1139 0 0 0
LP_R66_3 X66 Landrace LP Root 3 P06 73 45 6572 0 0 0 7121 10 215 0 0 0 241 35 0 0 0 0 0 0 0 0 13 0 0 0 0 49 77 3413 2 0 0 0 50 0 4 15 0 178 785 2712 12954 0 35959 0 0 10 0 0 0 0 105 150 4171 0 85 18 0
LP_R67_1 X67 Landrace LP Root 1 P16 16 63 1942 0 0 0 3713 10 210 0 0 0 132 198 0 0 0 0 0 0 0 0 20 0 0 0 0 49 39 0 45 0 40 0 139 0 0 3 0 8 191 154 1298 0 41705 0 0 0 0 0 0 82 77 72 11532 0 22 10 0
LP_R67_2 X67 Landrace LP Root 2 P16 30 23 4348 0 0 0 4871 3 477 0 0 0 73 132 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 30 139 0 0 0 71 0 0 25 0 7 2649 6731 284 0 40361 0 0 0 0 0 0 498 28 75 2222 29 0 16 0
LP_R67_3 X67 Landrace LP Root 3 P16 46 69 1576 0 0 0 4307 14 177 0 0 0 81 184 2 0 3 0 0 0 0 0 3 2 0 0 0 69 101 0 0 0 8 0 66 0 10 6 0 24 594 754 11683 0 81456 0 0 0 0 0 0 7 206 106 5390 0 101 8 0
LP_R68_1 X68 Landrace LP Root 1 P09 31 569 2508 0 0 0 12990 20 4412 0 9 0 182 241 0 0 0 0 0 0 0 0 7 0 0 0 0 84 0 0 0 0 2 0 552 0 0 9 263 6 664 242 896 0 41248 0 0 0 0 0 0 16 35 67 9323 0 0 34 0
LP_R68_2 X68 Landrace LP Root 2 P09 34 658 5088 0 0 2 6845 9 83 0 0 0 106 51 0 0 0 0 0 0 0 0 4 0 0 0 0 489 10 226 2 0 5 0 13 0 0 18 4 18 494 2279 1639 0 32411 0 0 6 0 0 0 9 149 119 2612 0 76 48 0
LP_R68_3 X68 Landrace LP Root 3 P09 123 37 24663 0 0 0 7221 5 180 0 0 0 524 70 0 0 0 0 0 0 0 0 9 0 0 0 0 266 29 5 0 0 4 0 59 0 0 7 0 23 495 1976 7417 0 30300 0 0 0 0 0 0 5 191 322 4200 3 2 6 0
LP_R69_1 X69 Landrace LP Root 1 P03 65 53 13729 0 0 0 14067 46 1670 0 5 0 674 299 0 0 0 0 0 0 0 0 0 0 0 0 0 573 0 5 6 0 27 0 195 0 0 531 2 25 3035 102 2827 0 2127 0 0 0 0 0 0 1641 53 519 9526 0 13 1053 0
LP_R69_2 X69 Landrace LP Root 2 P03 22 336 1438 0 0 7 8413 4 299 0 0 0 129 161 0 0 0 0 0 0 0 2 35 0 0 0 0 1579 24 47 889 0 60 0 9 0 11 7 0 115 552 1776 979 0 37285 0 0 2 0 0 0 11 120 42 3755 3 287 52 0
LP_R69_3 X69 Landrace LP Root 3 P03 64 120 15182 0 0 0 5197 0 164 0 0 0 213 329 0 0 0 0 0 0 0 0 5 0 0 0 0 60 10 24 0 0 0 0 19 0 0 4 0 8 249 1347 6237 0 23863 0 0 0 0 0 0 3203 75 132 7289 3 8 48 0
LP_R7_1 X7 Landrace LP Root 1 P06 146 427 19215 0 0 20 3253 9 340 0 5 33 231 141 0 0 0 11 3 0 0 0 380 0 5 0 0 96 1675 4 4 0 537 5 20 0 6 2 0 15 401 698 1277 0 7066 0 2 194 0 0 23 0 162 413 1806 0 72 50 0
LP_R7_2 X7 Landrace LP Root 2 P06 52 45 1136 0 0 0 3331 14 233 0 0 0 53 82 0 0 0 0 0 0 0 3 7 0 0 0 0 45 13 0 0 0 510 0 85 0 17 0 0 57 156 444 162 0 48656 0 0 0 0 0 0 151 26 6 3463 13 25 9 0
LP_R7_3 X7 Landrace LP Root 3 P06 54 6112 2778 0 0 0 7315 0 804 0 0 0 119 228 0 0 0 0 0 0 0 2 60 2 0 0 0 14 5 2 0 0 0 0 58 0 0 5 0 670 361 5563 1128 0 5008 0 0 0 0 0 0 81 253 288 19584 0 2 42 0
LP_R70_1 X70 Landrace LP Root 1 P06 25 130 3591 0 0 0 12699 5 1585 0 3 0 219 247 0 0 0 0 0 0 0 0 0 5 0 0 0 93 0 0 3 0 0 0 41 0 0 927 0 0 4258 764 3251 0 17391 0 0 0 0 0 0 2 50 111 10397 0 39 361 0
LP_R70_2 X70 Landrace LP Root 2 P06 27 26 3077 0 0 0 3402 0 125 0 0 0 55 112 0 0 0 0 0 0 0 0 0 0 0 0 0 43 54 0 0 0 0 0 127 0 0 57 0 0 108 558 1111 0 54078 0 0 0 0 0 0 29 57 109 1424 21 12 0 0
LP_R70_3 X70 Landrace LP Root 3 P06 53 27 8587 0 0 0 8365 9 807 0 0 0 186 74 0 0 0 0 0 0 0 0 2 0 0 0 0 40 0 8 154 0 8 0 273 0 3 9 0 20 198 1429 2727 0 58273 0 0 0 0 0 0 12 34 115 5986 0 48 19 0
LP_R71_1 X71 Landrace LP Root 1 P09 35 2466 34426 0 0 3 7893 41 520 0 441 0 750 81 0 0 0 0 0 0 0 0 0 0 0 0 0 1970 3 20 77 0 0 0 390 0 0 89 0 17 302 586 5753 0 3456 0 0 11 0 0 0 8 38 108 5966 0 0 94 0
LP_R71_2 X71 Landrace LP Root 2 P09 15 30 656 0 0 0 6111 4 522 0 0 0 89 131 0 0 0 7 0 0 0 3 0 0 0 0 0 25 9 0 13 0 0 0 121 0 0 0 0 0 217 465 2429 0 37445 0 0 0 0 0 0 32 42 16 3611 16 12 0 0
LP_R71_3 X71 Landrace LP Root 3 P09 67 521 11299 0 0 0 1765 14 76 0 0 0 52 37 0 0 0 0 0 0 0 0 0 0 0 0 0 744 2 6 2 0 1139 0 12 0 0 9 0 16 381 5444 7599 0 61357 0 0 0 0 0 0 7 43 260 1553 0 0 8 0
LP_R72_1 X72 Landrace LP Root 1 P09 20 106 2182 0 0 0 221 4 14 0 0 0 17 0 0 0 0 0 0 0 0 4 0 4 0 0 0 1647 7 39 8 0 2 0 0 0 0 2 0 21 206 643 5112 0 41992 0 0 0 0 0 0 0 238 488 11286 0 0 26 0
LP_R72_2 X72 Landrace LP Root 2 P09 25 114 9047 0 0 0 4550 3 219 0 0 0 210 3098 3 0 0 0 0 0 0 0 13 0 0 0 0 16 41 0 0 0 0 0 389 0 2 0 0 14 887 1825 444 0 4245 0 0 0 0 0 0 583 215 42 2559 19 61 8 0
LP_R72_3 X72 Landrace LP Root 3 P09 46 21 500 7 0 4 563 4 46 0 0 0 20 18 0 0 0 0 0 0 0 0 22 0 0 0 0 958 10 309 0 0 0 0 7 2 0 0 5 44 487 1265 2230 0 27833 0 0 49 0 0 5 0 3793 8046 12772 5 29 49 20
LP_R73_1 X73 Landrace LP Root 1 P16 239 10 2197 0 0 0 20008 16 2015 0 0 0 501 536 0 3 0 0 0 0 0 0 0 0 0 0 0 210 0 0 3 0 193 0 222 0 5 9 0 0 215 152 2328 0 34030 0 0 0 0 0 0 10 61 320 13031 0 19 108 0
LP_R73_2 X73 Landrace LP Root 2 P16 65 15 1151 0 0 0 7035 3 92 0 0 0 147 116 0 0 0 0 0 0 0 4 18 0 0 0 0 3029 96 51 0 0 3 0 31 0 0 10 15 38 1369 3102 577 0 17630 0 0 0 0 0 0 384 243 72 2798 7 47 18 0
LP_R73_3 X73 Landrace LP Root 3 P16 88 18 610 0 0 3 532 16 35 0 4 0 11 16 0 0 0 0 0 0 0 3 51 3 0 0 0 33 323 10 6 0 0 0 4 0 0 3 0 10 461 1636 1901 0 32703 0 0 26 0 0 0 2 360 256 2985 8 58 17 34
LP_R74_1 X74 Landrace LP Root 1 P09 97 27 24888 0 0 0 6484 12 5462 0 5 0 219 181 0 0 0 0 0 0 0 0 19 0 0 0 0 163 0 0 5 0 167 0 32 0 0 9 0 2 1477 678 4794 0 14582 0 0 13 0 0 0 141 421 109 8370 0 0 494 0
LP_R74_2 X74 Landrace LP Root 2 P09 20 83 5454 0 0 0 3497 0 384 0 0 0 107 51 0 0 0 0 0 0 0 0 0 0 0 0 0 37 22 0 280 0 0 0 18 0 10 2 3 20 418 386 260 0 37251 0 0 0 0 0 0 8 13 69 1270 0 28 23 0
LP_R74_3 X74 Landrace LP Root 3 P09 76 266 8864 0 0 0 4210 97 392 0 0 0 65 156 0 0 0 0 0 0 0 0 0 0 0 0 0 43274 5 6 156 0 0 0 46 0 2 9 0 5 192 3667 564 0 34275 0 0 0 0 0 0 7 125 5943 3108 0 4 17 0
LP_R75_1 X75 Landrace LP Root 1 P03 53 36 2563 0 0 0 7184 447 2549 0 7 0 576 522 0 0 0 0 0 0 0 0 0 0 2 0 0 32562 5 0 10 0 84 0 203 0 6 129 0 0 527 181 2041 0 2314 0 0 0 0 0 0 9 54 8975 3013 0 16 1003 0
LP_R75_2 X75 Landrace LP Root 2 P03 101 89 6029 0 0 0 9317 54 1314 0 0 0 84 248 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 13 0 215 0 4 3 0 0 2185 4654 425 0 7589 0 0 3 0 0 0 10 77 18 2849 0 42 87 0
LP_R75_3 X75 Landrace LP Root 3 P03 44 43 3560 0 0 0 9142 23 959 0 0 0 25 263 0 0 0 0 0 0 0 0 0 0 0 0 0 11718 0 0 0 0 0 0 35 0 0 0 0 24 202 6895 402 0 44533 0 0 0 0 0 0 18 24 335 2852 0 29 9 0
LP_R76_1 X76 Landrace LP Root 1 P09 25 219 50393 0 0 0 4853 290 535 0 0 0 416 331 0 0 0 0 0 0 0 0 3 0 0 0 0 717 85 0 4 0 10 0 60 0 0 14 0 26 533 287 3939 0 4258 0 0 0 0 0 0 6 81 75 8371 0 19 43 0
LP_R76_2 X76 Landrace LP Root 2 P09 22 198 5567 0 0 0 1468 0 83 0 0 0 10 85 0 0 0 0 0 0 0 0 5 0 0 0 0 22 33 0 3 0 0 0 102 0 0 0 0 6 534 11497 339 0 47967 0 0 0 0 0 0 42 178 148 2256 66 17 463 0
LP_R76_3 X76 Landrace LP Root 3 P09 57 37 8508 0 0 0 2594 0 578 0 4 0 325 101 0 0 0 0 0 0 0 0 0 0 0 0 0 62 61 0 128 0 0 0 23 0 0 0 0 10 582 4788 1836 0 38423 0 0 0 0 0 0 28 56 325 7437 0 30 0 0
LP_R77_1 X77 Landrace LP Root 1 P06 82 31 2376 0 0 0 5999 35 680 0 6 0 285 114 0 0 0 0 0 0 0 0 0 0 0 0 0 11240 2 0 4 0 4 0 25 0 0 29 9 34 682 217 1694 0 20762 0 0 0 0 0 0 51 35 328 5819 0 16 1664 0
LP_R77_2 X77 Landrace LP Root 2 P06 4 9217 6578 0 0 0 2400 0 211 0 0 0 42 96 0 0 0 0 0 0 0 12 0 0 0 0 0 29 23 0 0 0 37 0 38 0 0 0 0 0 5799 1968 366 0 13893 0 0 0 0 0 0 55 60 7 5291 0 257 300 0
LP_R77_3 X77 Landrace LP Root 3 P06 58 1638 8601 0 0 0 5084 56 352 0 12 0 479 177 2 0 0 0 0 0 0 4 58 0 0 0 0 1181 10 0 0 0 4 0 145 0 0 0 0 27 686 3936 1138 0 10214 0 0 0 0 0 0 17 212 635 12873 0 38 103 4
LP_R78_1 X78 Landrace LP Root 1 P06 101 36 1187 0 0 0 4870 6 945 0 0 0 441 300 0 0 0 0 0 0 0 0 10 0 0 0 0 127 35 0 4 0 38 0 84 0 2 5 10 11 252 431 1682 0 4396 0 0 0 0 0 0 14 391 104 8823 0 6 52 0
LP_R78_2 X78 Landrace LP Root 2 P06 20 321 7066 0 0 0 5075 7 1136 0 0 0 35 61 0 0 0 0 0 0 0 8 0 0 0 0 0 8 5 0 0 0 42 0 87 0 9 0 0 12 235 1927 107 0 42608 0 0 0 0 0 0 34 6 19 3634 0 12 56 0
LP_R78_3 X78 Landrace LP Root 3 P06 60 393 43603 0 0 0 4446 16 754 0 10 0 86 87 0 0 0 0 0 0 0 0 0 0 0 0 0 30 2 0 149 0 0 0 187 0 0 123 0 5 382 4592 1313 0 20184 0 0 0 0 0 0 11 33 109 4905 0 35 156 0
LP_R79_1 X79 Landrace LP Root 1 P16 56 43 5001 0 0 0 7065 27 498 0 6 0 115 87 0 0 0 0 0 0 0 0 8 0 0 0 0 350 0 0 347 0 79 0 47 0 0 7 47 31 866 490 1189 0 1784 0 0 0 0 0 0 1964 32 174 6735 0 20 90 0
LP_R79_2 X79 Landrace LP Root 2 P16 8 1394 22482 0 0 0 1111 0 60 0 0 0 19 56 0 0 0 0 0 0 0 4 0 0 0 0 0 140 5 0 0 0 5 0 41 0 0 3 0 0 1004 3468 178 0 24083 0 0 100 0 0 0 77 70 79 804 0 14 22 0
LP_R79_3 X79 Landrace LP Root 3 P16 26 2006 16988 0 0 0 4051 9 112 0 0 0 261 107 0 0 0 0 0 0 0 0 0 0 0 0 0 33 22 0 0 0 2 0 10 0 0 11 0 37 937 6048 271 0 6202 0 0 0 0 0 0 12061 34 113 3185 0 70 87 0
LP_R8_1 X8 Landrace LP Root 1 P06 45 60 20463 0 0 0 6372 0 243 0 0 0 645 97 0 0 0 0 0 0 0 0 0 5 0 0 0 389 0 0 29 0 0 0 107 0 0 2 0 20 405 524 156 0 2519 0 0 70 0 0 0 126 101 97 3035 0 4 122 0
LP_R8_2 X8 Landrace LP Root 2 P06 66 29 24266 0 0 0 1597 0 148 0 0 0 21 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 70 0 12 0 0 3 311 790 1284 0 30999 0 0 0 0 0 0 44 82 40 1375 2 35 15 0
LP_R8_3 X8 Landrace LP Root 3 P06 35 440 3020 0 0 0 2941 0 99 0 0 0 123 24 0 0 0 0 0 0 0 0 26 0 0 0 0 24 0 3 0 0 4 0 26 0 0 0 0 25 556 873 1435 0 20718 0 0 4 0 0 0 16 36 146 12677 0 0 40 17
LP_R80_1 X80 Landrace LP Root 1 P06 33 21 2120 0 0 0 5739 18 297 0 5 0 204 394 0 0 0 0 0 0 0 0 8 0 0 0 0 146 20 0 1201 0 0 0 204 0 0 42 25 4 334 228 3482 0 43822 0 0 0 0 0 0 4 98 144 9166 0 0 71 0
