CK	D	LN	LP	
ASV225	5.76E-07	9.12E-07	0.050657501	4.86E-07
ASV60	0.177283516	1.41E-07	4.40E-07	0.069797891
ASV817	1.54E-07	1.39E-07	1.57E-07	5.46E-07
ASV764	0.141028496	1.78E-06	0.197581122	1.64E-07
ASV895	1.23E-07	0.06466285	0.049304758	1.27E-07
ASV171	1.34E-07	1.73E-07	0.233238428	1.68E-06
ASV918	0.158335085	6.27E-07	0.076854382	1.92E-07
ASV775	0.310874245	4.49E-07	1.61E-07	1.61E-07
ASV72	0.145302381	0.318312957	0.104432331	0.106645464
ASV1379	0.111415949	0.309153688	1.67E-07	1.27E-07
ASV396	0.289845161	0.203676582	1.60E-07	1.04E-06
