CK	D	LN	LP	
ASV405	1.81E-06	0.082420101	1.79E-06	0.151224579
ASV474	0.049037684	1.45E-07	2.18E-07	1.77E-06
ASV77	1.27E-07	3.04E-07	0.217645123	0.113409612
ASV780	0.05734286	7.33E-07	1.25E-07	0.045743654
ASV1027	0.095744748	0.123676424	0.010112457	1.12E-06
ASV1117	0.084023706	0.138876474	6.53E-07	8.62E-07
ASV1710	0.185600326	1.92E-07	0.078261747	0.220461223
ASV658	2.64E-07	0.192896916	3.04E-07	7.12E-07
ASV552	0.10354321	1.23E-06	0.017728358	1.40E-07
ASV1105	0.095637765	1.24E-06	0.111277237	8.15E-07
ASV4	0.116645234	0.172054392	0.201993127	0.305727728
ASV1429	4.81E-07	1.86E-07	1.49E-07	0.000336124
ASV339	0.340210616	0.146449453	0.40062695	0.275639078
ASV68	0.169499158	0.129653474	9.80E-07	0.234917652
ASV815	1.13E-06	8.76E-07	1.27E-07	0.149536394
ASV579	0.20058194	1.60E-07	0.016180426	1.30E-07
ASV73	0.08908188	4.42E-07	0.439263382	0.162058512
ASV185	4.23E-07	0.003590463	0.007722351	0.063396823
ASV284	0.059994279	6.38E-07	0.051679636	0.15123822
ASV165	0.169717966	0.225161657	1.72E-06	0.372406969
ASV448	4.32E-07	1.36E-07	1.31E-07	0.310337118
ASV790	0.252236964	0.18018238	1.27E-07	0.312068187
ASV502	1.26E-07	0.260145599	1.21E-07	0.097562772
ASV1724	0.080981163	0.057319871	0.219820195	4.93E-07
ASV365	1.33E-07	0.309029343	0.016424704	0.126677873
ASV1018	0.038457052	0.172071343	0.089496514	0.046911557
ASV486	0.05613751	0.055227619	0.388047755	0.278536914
ASV595	0.05148645	1.58E-06	0.285576931	0.144385827
ASV149	0.02057586	0.008940139	0.123351536	0.171441806
ASV541	0.050265309	1.64E-07	0.201253416	0.108288584
ASV635	1.58E-06	0.147005122	5.54E-07	0.203455604
ASV103	1.48E-07	0.266197404	0.04134011	0.15026829
ASV924	1.44E-06	0.068433202	0.241084287	0.056294411
ASV662	0.038448101	1.49E-07	0.226062581	0.073278316
ASV641	0.006555446	1.26E-06	0.018268216	0.152672131
ASV158	0.130165154	1.43E-07	0.039880659	0.06553681
ASV551	0.061807536	1.37E-07	0.170035842	0.286598207
ASV381	0.024686046	0.326782009	0.325555515	0.241869485
ASV720	1.68E-06	0.123530788	5.61E-07	4.95E-07
ASV181	6.40E-07	4.25E-07	5.15E-07	1.45E-07
ASV644	0.142833521	0.15286019	0.307144013	0.250672796
ASV484	0.180704748	1.41E-06	0.319217232	0.24671537
ASV679	0.002998569	7.87E-07	0.175209437	0.051596419
ASV666	0.041128375	1.76E-06	0.344440648	0.046835092
ASV941	5.04E-07	0.189000901	0.231950435	1.52E-06
ASV521	0.147808729	3.04E-07	0.413715243	0.151208582
ASV439	1.59E-07	0.043437294	0.283744766	0.022293017
ASV711	1.72E-06	0.088907773	0.196594856	0.037426923
ASV371	1.25E-07	0.011385697	0.121135492	0.130696786
ASV261	4.04E-07	0.047929664	0.250224895	1.19E-06
ASV504	0.033988497	1.26E-07	0.26444315	0.112926458
ASV507	1.64E-06	1.80E-06	0.192984429	3.04E-07
ASV865	1.52E-07	4.91E-07	1.32E-07	1.39E-07
ASV911	1.88E-06	0.189136038	0.094168278	3.29E-07
ASV512	0.235773186	0.099181601	0.349605782	1.25E-07
ASV303	0.295883886	1.47E-07	0.462770226	0.013266898
ASV459	0.303255296	0.031335799	0.322398512	0.096494939
ASV710	0.081083224	0.133686256	0.35780302	0.023529415
ASV321	0.116621653	1.83E-06	0.321278426	0.176291096
ASV522	1.53E-07	6.46E-07	0.158487818	1.47E-07
ASV669	0.083448651	6.58E-07	0.187661026	0.202439522
ASV167	0.057411838	0.132507938	0.391299318	0.202651527
ASV1075	1.38E-06	0.036464777	7.16E-07	0.216283557
ASV315	0.013673055	1.25E-07	0.401444223	0.0501294
ASV547	3.04E-07	0.020270655	0.450454261	0.136701093
ASV240	0.230653153	9.18E-07	0.038926178	0.089821881
ASV684	0.242361607	1.32E-07	0.257996022	6.36E-07
ASV651	7.05E-07	5.13E-07	0.154650178	0.02565844
ASV511	1.30E-06	0.09632256	0.209906759	0.299117099
ASV663	1.75E-06	0.156092869	0.205053544	7.13E-07
ASV544	0.022624677	1.50E-07	0.26984891	4.23E-07
ASV515	0.167713187	8.04E-07	0.394176342	0.113407787
ASV205	0.007055635	0.093662718	0.122824446	6.66E-07
ASV989	0.172841608	0.054262137	0.256167376	8.59E-07
ASV251	0.052604685	2.25E-07	0.117077549	0.18477496
ASV560	1.78E-06	1.30E-07	0.103862422	3.04E-07
ASV611	3.78E-07	0.012196408	0.453648201	0.140661147
ASV259	0.13073338	1.81E-06	0.430067573	0.027332596
ASV510	0.013531682	0.297638076	0.151483337	0.04355299
ASV125	0.35786537	1.55E-06	0.107265537	9.16E-07
ASV513	1.75E-06	1.27E-06	0.232815335	0.144972327
ASV301	0.109906493	1.52E-07	0.410063496	0.039476033
ASV57	0.00349581	0.047554067	0.286747373	0.111478562
ASV268	1.54E-07	0.099975508	0.379316036	0.070991342
ASV500	0.130929104	0.122228527	0.132264758	0.053372072
ASV656	0.136712029	1.43E-07	0.27835723	1.08E-06
ASV211	0.197608386	0.056617532	0.398984719	0.184970282
ASV255	0.136646971	0.055112934	0.178740569	0.132637902
ASV636	0.075839301	8.42E-07	0.25419126	0.016759726
ASV343	1.54E-07	4.31E-07	0.220419509	0.112629789
ASV415	0.049290187	0.216945632	0.211385335	0.13345902
ASV472	1.42E-07	0.142259438	0.177511463	0.021157424
ASV671	1.21E-07	1.65E-07	0.046460147	0.115039697
ASV397	0.095087143	1.69E-06	0.307446955	0.278101689
ASV54	0.270485533	3.43E-07	0.493747775	0.101624761
ASV116	0.406255114	1.21E-07	0.435063491	0.077212633
ASV355	0.021128462	8.83E-07	0.376665984	0.122656634
ASV770	0.100899398	1.84E-06	0.276174218	0.038314722
ASV265	0.232515106	8.23E-07	0.193158904	1.77E-07
ASV618	1.76E-06	1.62E-07	0.349606149	0.170913238
ASV642	0.119023454	0.139126964	0.239775653	0.224475265
ASV206	0.215873364	0.069525975	0.367686925	0.004376041
ASV811	0.087716892	0.208920745	0.123076622	1.15E-06
ASV614	0.005896992	0.259191329	0.285356056	0.175916983
ASV417	0.290318554	1.25E-07	0.257654499	0.155607111
ASV94	1.32E-07	0.293736033	0.277773304	0.208785003
ASV227	0.150811164	0.182991266	0.267008047	0.046047537
ASV287	0.22769443	1.55E-07	0.320326196	7.92E-07
ASV130	0.268635769	0.182270424	0.289389264	0.038681183
ASV431	0.205281485	1.48E-07	0.176015878	0.149600083
ASV573	1.27E-07	0.039963116	0.009733946	0.234884693
ASV207	0.129134568	1.16E-06	0.359313792	0.120457509
ASV670	0.114627082	0.000685604	0.115314768	1.48E-07
ASV495	0.145296924	2.45E-07	0.351989056	0.117223309
ASV70	1.68E-06	1.62E-07	0.415776626	0.121712287
ASV65	1.80E-06	0.060791739	0.291978234	0.07341776
ASV555	1.40E-07	0.034691453	0.269790357	0.203599796
ASV201	1.11E-06	0.001118572	0.051333121	0.025192228
ASV154	0.11968746	0.042125006	0.292453681	0.17582352
ASV470	0.187964466	1.85E-06	0.366539746	1.22E-07
ASV346	1.39E-07	1.22E-07	0.011814005	0.044785872
ASV449	0.187466011	0.16728947	0.291119111	0.063983622
ASV485	0.002498629	0.117225706	0.067354384	3.04E-07
ASV285	0.058659235	8.58E-07	0.217165698	0.227131165
ASV478	0.101502372	0.115644436	0.27546845	0.095161603
ASV325	1.50E-07	1.44E-07	0.091638015	0.149418063
ASV192	0.063885858	0.300834704	0.123060681	0.171571153
ASV588	0.208123295	0.080189861	0.137228951	0.143306963
ASV74	8.02E-07	1.40E-07	0.203075375	0.287483588
ASV76	0.01146049	1.22E-06	0.056504785	0.332160819
ASV462	0.049063611	0.014544379	4.95E-07	0.236870446
ASV654	1.04E-06	0.089246588	0.083494373	0.333711836
ASV373	1.43E-07	1.78E-06	1.36E-07	0.116443541
ASV383	8.36E-07	1.53E-07	6.60E-07	0.210094527
ASV493	2.26E-07	0.106998981	0.119006311	0.382458211
ASV318	0.083670028	1.53E-07	7.50E-07	0.133474577
ASV731	0.045999232	0.003898754	6.97E-07	0.297254677
ASV621	9.34E-07	1.33E-06	0.096927467	0.158708562
ASV665	0.004798934	0.147732469	1.58E-06	0.325590538
ASV22	1.54E-06	1.25E-07	8.63E-07	0.334506711
ASV619	1.41E-07	1.20E-06	1.67E-07	0.249075139
ASV469	1.77E-06	0.042877823	9.36E-07	0.239856436
ASV584	0.02650333	0.071653457	1.81E-06	0.202897303
ASV1236	7.77E-07	1.98E-07	1.35E-07	0.001134604
ASV926	1.06E-06	0.338336605	0.122814233	3.04E-07
ASV607	1.33E-07	0.282813978	1.32E-07	0.214986416
ASV444	1.26E-06	0.224608498	1.49E-07	0.340548032
ASV454	5.36E-07	2.28E-07	0.092893564	0.289633874
ASV535	3.47E-07	0.310210941	0.102512816	0.093137196
ASV693	1.55E-07	0.036340015	0.004149627	0.124898899
ASV615	0.29753798	1.49E-07	0.254142687	0.192097664
ASV1270	7.19E-07	0.050242699	1.81E-06	0.174195031
ASV959	0.135399749	3.04E-07	9.86E-07	0.007749316
ASV1933	0.120795026	1.49E-07	0.017365906	0.066361374
ASV91	0.047702697	1.47E-07	0.172858114	3.93E-07
ASV1059	0.031368541	1.89E-06	0.01263583	1.57E-06
ASV672	0.105056351	1.48E-07	0.149546057	0.215588806
ASV196	1.55E-07	0.108769482	1.55E-07	0.286937412
ASV334	0.047068813	0.092726094	0.016447872	0.111197025
ASV927	0.071372493	5.73E-07	1.56E-07	0.097356629
ASV370	0.320486014	0.069972027	0.234591275	0.096946756
ASV329	2.44E-07	0.060340265	0.184549319	0.526702205
ASV1085	8.97E-07	0.204025705	1.70E-06	1.89E-06
ASV1376	9.52E-07	0.042531218	1.56E-07	0.016322675
ASV1984	4.31E-07	3.84E-07	0.115729328	1.43E-06
ASV768	0.049169583	0.278235866	0.096328648	0.122382985
ASV2009	0.001815967	0.060600453	1.33E-06	3.83E-07
ASV14	0.441909351	0.31364648	0.199380741	0.393335919
ASV933	1.72E-06	0.182773169	0.053032793	4.77E-07
ASV1888	0.031537707	0.161997228	0.053216493	9.49E-07
ASV491	0.465256495	0.121487598	2.31E-07	0.2892359
ASV422	6.01E-07	1.19E-06	0.024704393	0.022644988
ASV188	0.264524072	0.278533807	0.137136505	0.031201396
ASV1706	1.93E-07	2.02E-07	0.014618092	0.000331467
ASV279	0.251179945	0.135062792	0.268221989	0.220606465
ASV311	1.89E-06	0.042004565	1.73E-07	0.089243183
ASV556	7.38E-07	8.52E-07	0.169788864	5.80E-07
ASV159	0.063222779	0.250029022	0.050642367	0.146815199
ASV274	0.169108092	0.086146404	0.051131467	0.123465388
ASV586	1.56E-07	8.82E-07	0.07009482	0.235819422
ASV354	1.56E-07	7.02E-07	4.11E-07	0.391962252
ASV1654	0.196460887	6.86E-07	0.116704018	0.170761202
ASV887	0.048989589	0.276863775	0.207359863	0.088153927
ASV697	0.228748008	1.50E-07	0.253483268	0.026729366
ASV349	0.14037813	0.16480838	0.11922332	1.56E-07
ASV427	1.59E-07	0.091017667	1.82E-06	0.184938742
ASV831	0.008605055	1.07E-06	0.060894344	0.005073126
ASV401	0.17505487	0.139171082	0.435321006	0.036757048
ASV566	0.2691033	3.04E-07	0.358929809	0.14671301
ASV234	0.118347316	1.53E-06	0.139938421	0.256689996
ASV414	0.009426406	1.46E-06	0.147306698	0.303703559
ASV826	0.221083885	0.119968417	0.19648646	0.198157092
ASV63	0.076839779	0.174854596	0.035934894	1.73E-06
ASV1876	1.55E-07	0.013674009	0.029285459	1.26E-07
ASV755	0.066511869	8.53E-07	0.145105563	1.32E-07
ASV705	0.003739574	8.92E-07	0.121988853	1.56E-07
ASV320	7.97E-07	0.054162207	1.46E-07	0.104124623
ASV742	0.099912762	0.195490282	1.09E-06	1.29E-06
ASV273	1.80E-06	4.77E-07	4.42E-07	9.12E-07
ASV1201	0.044038067	0.072477022	1.26E-07	9.79E-07
ASV1031	0.038120198	7.38E-07	4.62E-07	1.74E-07
ASV971	0.253405503	2.02E-07	0.004798324	0.035684118
ASV338	1.45E-06	0.101120349	0.254459555	1.25E-07
ASV1384	0.000333354	0.000331356	1.96E-07	1.14E-06
ASV531	1.45E-06	0.180998413	0.169796368	0.20952046
ASV367	1.45E-07	1.87E-06	4.87E-07	0.255029554
ASV438	1.61E-07	0.043898302	5.00E-07	0.262383037
ASV179	1.79E-06	0.305356308	5.19E-07	0.463223526
ASV84	1.31E-07	0.108762579	0.04403498	0.49281456
ASV271	1.23E-06	0.188340984	0.120075389	0.319386589
ASV660	1.45E-07	1.65E-06	1.03E-06	0.267020345
ASV527	0.005253566	0.005589213	0.18582075	0.089115472
ASV124	0.297933033	0.108160938	3.59E-07	0.32696709
ASV131	0.226826425	1.88E-06	0.012346078	7.27E-07
ASV235	7.91E-07	1.73E-06	1.35E-07	0.171005027
ASV480	0.196964053	0.085022646	0.0032416	0.307376942
ASV852	6.31E-07	5.79E-07	0.063768742	0.079314297
ASV455	1.45E-07	0.02403345	0.150676269	8.05E-07
ASV390	0.179261683	1.58E-07	0.059510467	0.475386967
ASV95	0.129848571	6.99E-07	8.64E-07	0.292650713
ASV306	0.192329364	0.065518452	7.60E-07	0.297610881
ASV281	0.038606004	0.00845112	1.55E-07	0.233215812
ASV388	0.203421682	0.184881228	1.52E-07	0.212583177
ASV508	3.12E-07	1.20E-07	0.109647346	0.271091466
ASV569	1.38E-07	0.123112624	0.255567038	0.297129926
ASV175	1.48E-07	0.100964394	1.54E-07	0.276766592
ASV168	1.23E-07	0.013129344	0.073295541	0.254750745
ASV141	1.65E-06	9.19E-07	0.116054722	0.173792706
ASV395	8.87E-07	7.92E-07	0.129744681	0.158752443
ASV433	8.94E-07	0.202587199	0.088993976	0.217552617
ASV217	0.014766794	0.071371229	0.188942765	0.423820736
ASV683	0.199728606	5.63E-07	2.81E-07	0.119855303
ASV250	0.195219861	1.45E-06	0.395633356	0.380327585
ASV464	1.73E-06	0.137062681	3.28E-07	0.271554555
ASV86	0.154243963	0.077982737	0.072060125	0.302314782
ASV117	1.39E-07	7.01E-07	0.109710138	0.381233724
ASV126	0.116335349	8.66E-07	0.018504644	8.17E-07
ASV376	9.28E-07	1.83E-07	1.47E-07	0.009746398
ASV709	1.50E-07	7.74E-07	0.613018031	0.535748246
ASV176	0.602948163	1.33E-06	0.254470955	0.320628477
ASV182	0.25355302	5.73E-07	0.288420987	0.182352794
ASV604	0.18009904	1.61E-07	1.50E-06	1.46E-07
ASV28	4.50E-07	0.077878527	1.22E-06	0.138101448
ASV340	1.72E-07	0.148474234	0.160992995	0.036271748
ASV876	0.088423397	1.64E-06	1.39E-06	0.22977848
ASV243	0.297394528	0.295787156	0.145156444	0.198903263
ASV160	2.89E-07	1.68E-07	0.188384355	0.00677201
ASV399	0.216742827	0.260873995	0.0923956	0.052305027
ASV650	1.50E-07	0.211764425	0.121945105	0.232110307
ASV763	8.86E-07	1.83E-06	4.57E-07	0.017735091
ASV460	1.82E-06	0.017547882	1.42E-06	0.339915028
ASV638	0.062618273	0.056064861	7.34E-07	1.49E-07
ASV625	0.073140917	0.151969511	0.216097067	1.35E-06
ASV262	3.69E-07	0.096358652	5.04E-07	0.135598891
ASV429	7.75E-07	0.076720042	0.029189583	0.23242275
ASV132	4.00E-07	0.03208168	4.81E-07	0.447485496
ASV25	0.007805628	8.25E-07	8.74E-07	0.211857619
ASV332	1.36E-07	0.252682138	0.070964813	0.155308508
ASV616	0.190671228	1.25E-07	0.113898187	0.192977532
ASV686	0.227840218	0.214221037	0.108135359	1.46E-07
ASV676	0.11912723	3.20E-07	1.31E-07	1.53E-06
ASV783	0.217508784	0.050986727	1.46E-07	1.73E-06
ASV27	0.082886634	0.249804438	0.185845427	0.305921047
ASV53	0.06935593	0.161986541	0.124095018	0.47030663
ASV554	5.77E-07	0.12582518	0.087265281	0.284929726
ASV45	0.234038406	7.07E-07	0.140239785	0.271317597
ASV317	0.09989012	0.015434201	4.47E-07	0.029352554
ASV985	1.96E-07	1.89E-07	0.059771009	2.09E-07
ASV1043	2.01E-07	0.000336119	7.39E-07	0.105761594
ASV190	1.71E-06	0.389499347	8.19E-07	0.125354346
ASV220	7.08E-07	0.221762428	0.110884193	0.122534709
ASV224	3.04E-07	0.498700402	0.080572994	0.157710677
ASV467	1.56E-07	0.275247944	0.171721547	0.251709792
ASV368	0.046800149	0.073734298	0.106172716	0.309882172
ASV602	2.00E-07	1.17E-06	0.286996072	0.291526322
ASV733	0.009849306	4.61E-07	0.217177653	0.197045716
ASV146	3.04E-07	7.44E-07	0.09658029	1.51E-07
ASV85	1.05E-06	0.054507866	0.22378217	0.030746279
ASV348	0.017258719	6.95E-07	0.126993616	0.246624022
ASV232	0.153370773	0.005600713	0.347038206	0.266610794
ASV233	4.58E-07	0.011385507	0.245695526	0.224274847
ASV540	3.04E-07	8.64E-07	0.188844505	0.256614369
ASV386	0.044588579	0.04343371	0.251157753	0.112997068
ASV412	1.53E-07	7.51E-07	0.205558579	0.317782367
ASV483	1.01E-06	0.093501367	0.312081272	1.72E-07
ASV928	0.304864334	0.101526884	1.63E-07	0.042287376
ASV808	0.074583609	0.389561634	0.210059934	0.177376383
ASV523	0.31404534	1.50E-06	1.83E-06	0.002217329
ASV719	0.09512195	0.072557683	3.04E-07	0.332800082
ASV854	0.132941711	0.048023945	0.045933093	0.268183052
ASV447	0.298155182	4.82E-07	1.34E-06	0.187109259
ASV305	0.153046993	0.165922359	3.04E-07	0.288336537
ASV885	0.146089049	0.05595488	1.28E-07	0.182878608
ASV754	0.085410267	0.169948922	3.04E-07	0.131850808
ASV757	0.057250145	0.255717447	1.33E-07	0.123868197
ASV803	0.013521785	0.247888116	1.30E-07	1.79E-07
ASV647	0.270251511	1.70E-07	1.01E-06	0.009173105
ASV297	0.343723817	1.39E-07	1.83E-06	0.154658235
ASV479	9.13E-07	1.49E-07	0.056597117	0.169450583
ASV583	9.69E-07	0.157342918	1.81E-07	0.222981493
ASV549	8.74E-07	0.160358269	1.43E-07	0.109597787
ASV256	0.301028322	0.156421456	7.70E-07	0.115933641
ASV732	9.91E-07	7.97E-07	0.172897064	0.089760526
ASV509	5.37E-07	1.23E-06	0.425335602	0.159453298
ASV487	1.65E-07	0.133751377	0.220354906	0.170953709
ASV592	0.115988545	1.34E-07	0.308170271	0.200252317
ASV404	3.04E-07	1.32E-07	0.026391714	0.21934808
ASV518	0.025426542	0.21428499	1.63E-07	0.165420086
ASV382	1.54E-07	0.011661311	0.306988917	0.193491631
ASV519	0.051457932	0.199296748	0.01513058	0.328964928
ASV411	0.241763059	0.150249773	1.86E-06	0.36228273
ASV599	1.88E-06	0.298208588	0.033215397	0.343282113
ASV424	0.09549181	0.065264571	0.440576239	0.005566977
ASV700	0.050732324	0.001239434	0.183230647	0.236427452
ASV680	1.81E-06	0.056654707	0.205755289	1.88E-06
ASV366	0.07765821	0.193540777	0.022758892	0.180032031
ASV633	1.33E-06	1.28E-07	0.018727972	1.52E-07
ASV476	1.21E-07	0.029329457	0.370482375	0.293745164
ASV152	1.16E-06	0.06843384	0.08924773	1.59E-07
ASV738	0.089797551	0.077111164	0.246803004	1.08E-06
ASV699	1.42E-07	0.268370882	0.251739376	0.06501434
ASV230	1.07E-06	0.605694093	0.305006902	1.36E-06
ASV564	0.084640792	1.44E-07	0.092933481	0.172316838
ASV266	0.047149987	0.037883388	8.10E-07	1.35E-07
ASV812	0.153748468	0.109729158	0.002145255	8.70E-07
ASV231	1.18E-06	0.197183144	0.0658165	0.323805916
ASV151	3.24E-07	0.031318651	0.094513874	0.204159593
ASV891	3.04E-07	0.099099432	1.55E-07	0.135850467
ASV241	1.27E-06	4.08E-07	0.055934949	0.270881575
ASV137	0.219864413	7.50E-07	0.277279523	0.161181143
ASV351	0.418561395	3.04E-07	0.194208231	3.35E-07
ASV353	0.182413744	1.15E-06	0.037651917	1.78E-06
ASV567	1.52E-06	0.229736571	0.313604685	0.243548045
ASV649	3.04E-07	0.144225962	0.008304659	0.22519225
ASV652	1.55E-07	0.098770876	1.36E-07	1.80E-06
ASV506	1.84E-06	1.57E-07	0.160049859	0.087239286
ASV345	8.72E-07	0.072115278	1.40E-07	0.191739072
ASV643	9.76E-07	0.089812022	0.15797289	1.35E-07
ASV594	1.36E-07	0.105752879	0.130801939	0.09423476
ASV296	0.075872963	0.069153311	0.213688637	0.01855444
ASV526	0.06930425	0.189343858	0.097125533	0.072893242
ASV324	0.149932482	0.049464992	0.239807569	0.288061979
ASV208	1.22E-07	3.04E-07	0.24342109	0.116168772
ASV291	0.176195648	0.326160538	0.282083227	0.139189417
ASV347	6.75E-07	8.74E-07	0.147790618	0.087028295
ASV622	0.009124991	9.77E-07	0.251125125	0.362676511
ASV446	8.93E-07	0.205447536	0.363255443	0.135879846
ASV48	0.104607583	0.190622631	0.269511142	0.435048676
ASV328	4.90E-07	6.48E-07	0.243803101	0.323739195
ASV734	0.213781655	1.40E-07	0.006060091	0.058929517
ASV617	1.04E-06	0.044865238	0.311250711	0.270365573
ASV118	0.207398794	0.159972655	0.33706948	0.184674672
ASV488	0.084093697	0.216982477	0.190872476	0.250847437
ASV252	0.042220657	0.192104881	0.286170897	0.157503186
ASV655	0.066806258	0.065608052	0.021960114	0.218592785
ASV899	0.106651411	1.71E-06	0.149906658	1.62E-07
ASV213	1.50E-07	0.17069105	0.122763075	0.237633104
